,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
2069,8279,149.8085617,-30.28334,110.8,137.7,0.57,2.75,59.8,98.1,-0.96,-3.91
2070,8283,149.8085617,-30.28334,110.7,137.5,0.58,2.76,60.0,98.0,-0.96,-3.9
2071,8287,149.8085617,-30.28334,110.5,137.5,0.57,2.75,60.0,97.8,-0.97,-3.9
2072,8291,149.8085617,-30.28334,110.3,137.7,0.58,2.75,60.0,98.0,-0.97,-3.87
2073,8295,149.8085617,-30.28334,110.7,137.7,0.58,2.75,60.0,98.0,-0.96,-3.91
2074,8299,149.8085617,-30.28334,110.6,137.6,0.58,2.75,59.7,98.2,-0.97,-3.92
2075,8303,149.8085617,-30.28334,110.9,137.3,0.58,2.76,59.9,98.0,-0.97,-3.92
2076,8307,149.8085617,-30.28334,110.8,137.3,0.58,2.76,59.9,98.2,-0.97,-3.91
2077,8311,149.8085617,-30.28334,110.6,137.3,0.58,2.73,59.8,98.0,-0.96,-3.9
2078,8315,149.8085617,-30.28334,110.9,137.5,0.58,2.78,60.0,98.4,-0.96,-3.89
2079,8319,149.8085617,-30.28334,110.8,137.5,0.57,2.74,59.9,98.0,-0.96,-3.9
2080,8323,149.8085617,-30.28334,110.8,137.8,0.57,2.76,59.8,97.8,-0.96,-3.9
2081,8327,149.808555,-30.283345,110.6,138.7,0.56,2.75,59.2,98.7,-0.97,-3.95
2082,8331,149.80854,-30.2833567,111.4,141.9,0.54,2.77,57.6,98.6,-0.96,-3.89
2083,8335,149.8085217,-30.2833717,111.3,141.7,0.55,2.8,58.1,101.0,-0.96,-3.87
2084,8339,149.8084967,-30.2833933,110.7,142.8,0.54,2.78,58.0,98.4,-0.97,-3.91
2085,8343,149.808465,-30.2834183,114.5,146.3,0.53,2.76,59.3,101.8,-0.95,-3.92
2086,8347,149.80843,-30.2834483,112.7,145.3,0.52,2.75,57.4,100.5,-0.94,-3.9
2087,8351,149.8083917,-30.28348,109.7,143.0,0.53,2.75,56.0,98.1,-0.92,-3.89
2088,8355,149.8083517,-30.2835133,111.4,143.1,0.53,2.75,57.4,99.1,-0.94,-3.89
2089,8359,149.80831,-30.2835483,113.9,144.6,0.53,2.73,60.1,102.4,-0.92,-3.85
2090,8363,149.8082617,-30.283585,113.6,141.8,0.52,2.73,60.7,102.5,-0.91,-3.88
2091,8367,149.8082133,-30.283625,104.6,138.0,0.52,2.64,52.5,92.6,-0.9,-3.84
2092,8371,149.80816,-30.2836667,111.8,138.3,0.52,2.64,60.5,101.2,-0.91,-3.87
2093,8375,149.8081067,-30.2837117,105.6,135.2,0.51,2.54,54.4,94.5,-0.91,-3.89
2094,8379,149.80805,-30.2837567,102.6,130.9,0.51,2.52,54.2,91.6,-0.92,-3.91
2095,8383,149.8079933,-30.283805,105.7,134.9,0.51,2.55,55.2,94.5,-0.93,-3.9
2096,8387,149.807935,-30.2838533,99.5,131.7,0.53,2.55,48.8,88.2,-0.91,-3.82
2097,8391,149.8078767,-30.2839017,97.0,128.1,0.55,2.59,48.7,85.5,-0.91,-3.8
2098,8395,149.8078167,-30.28395,98.1,131.2,0.55,2.6,47.7,86.4,-0.91,-3.81
2099,8399,149.8077567,-30.2839983,96.1,129.1,0.54,2.59,46.4,83.3,-0.9,-3.77
2100,8403,149.8076967,-30.2840467,92.1,126.2,0.55,2.51,43.0,79.5,-0.88,-3.74
2101,8407,149.8076367,-30.284095,90.5,124.2,0.53,2.44,41.9,78.0,-0.89,-3.77
2102,8411,149.8075783,-30.2841433,93.3,123.4,0.53,2.43,45.3,80.9,-0.9,-3.86
2103,8415,149.80752,-30.2841933,94.2,125.0,0.52,2.44,45.9,82.5,-0.91,-3.84
2104,8419,149.8074617,-30.2842417,95.3,126.5,0.52,2.45,46.8,83.7,-0.91,-3.83
2105,8423,149.8074017,-30.28429,93.8,124.2,0.52,2.43,45.8,83.7,-0.89,-3.79
2106,8427,149.8073433,-30.2843383,92.6,123.6,0.52,2.45,45.5,81.7,-0.89,-3.8
2107,8431,149.807285,-30.2843867,92.3,127.0,0.54,2.52,43.2,79.9,-0.89,-3.78
2108,8435,149.8072267,-30.284435,95.6,129.2,0.54,2.56,45.3,85.2,-0.91,-3.77
2109,8439,149.80717,-30.28448,97.2,131.6,0.55,2.64,47.0,85.1,-0.92,-3.78
2110,8443,149.807115,-30.2845267,101.7,136.9,0.57,2.67,48.5,91.0,-0.92,-3.78
2111,8447,149.8070583,-30.28457,99.6,136.0,0.57,2.69,46.3,88.1,-0.92,-3.8
2112,8451,149.807005,-30.284615,102.4,135.8,0.57,2.69,50.4,90.3,-0.93,-3.77
2113,8455,149.8069533,-30.284655,101.9,134.0,0.56,2.65,51.8,91.0,-0.92,-3.76
2114,8459,149.806915,-30.2846883,102.5,134.5,0.57,2.64,51.1,90.5,-0.92,-3.77
2115,8463,149.8068933,-30.28471,102.2,134.5,0.57,2.63,51.2,91.2,-0.92,-3.73
2116,8467,149.8068717,-30.2847167,107.6,143.6,0.58,2.74,52.1,94.0,-0.93,-3.77
2117,8471,149.8068517,-30.2847083,106.9,132.1,0.61,2.8,59.9,95.3,-0.96,-3.75
2118,8475,149.8068417,-30.28469,104.9,134.0,0.66,2.91,52.5,96.3,-0.98,-3.73
2119,8479,149.8068517,-30.2846683,100.8,139.8,0.71,3.02,47.7,89.5,-0.97,-3.69
2120,8483,149.806875,-30.2846517,103.1,139.4,0.65,2.9,51.0,88.3,-0.96,-3.74
2121,8487,149.8069017,-30.28463,108.2,135.4,0.59,2.73,57.8,97.1,-0.94,-3.78
2122,8491,149.806935,-30.284605,103.7,134.5,0.56,2.71,53.3,93.3,-0.95,-3.87
2123,8495,149.8069733,-30.284575,100.3,132.2,0.56,2.7,49.5,89.0,-0.96,-3.85
2124,8499,149.807015,-30.28454,101.2,132.4,0.58,2.7,51.4,88.9,-0.95,-3.82
2125,8503,149.80706,-30.2845033,101.8,133.5,0.58,2.67,51.6,90.3,-0.92,-3.78
2126,8507,149.8071083,-30.2844633,101.2,133.6,0.57,2.68,49.8,89.0,-0.94,-3.79
2127,8511,149.80716,-30.2844233,99.8,133.3,0.55,2.63,48.4,87.7,-0.94,-3.84
2128,8515,149.8072117,-30.2843783,98.3,131.9,0.55,2.65,47.6,86.6,-0.94,-3.81
2129,8519,149.8072683,-30.284335,99.5,131.6,0.54,2.6,49.0,88.5,-0.94,-3.8
2130,8523,149.807325,-30.2842883,96.0,128.1,0.55,2.57,47.3,84.3,-0.94,-3.84
2131,8527,149.8073817,-30.2842417,98.1,128.7,0.55,2.54,48.9,86.5,-0.92,-3.84
2132,8531,149.8074383,-30.284195,94.9,126.9,0.54,2.52,46.1,83.1,-0.92,-3.82
2133,8535,149.807495,-30.2841483,98.0,128.3,0.54,2.51,49.1,87.4,-0.94,-3.85
2134,8539,149.8075517,-30.2841033,93.9,124.5,0.54,2.52,46.8,82.2,-0.94,-3.88
2135,8543,149.8076067,-30.2840583,93.9,123.4,0.54,2.52,48.1,83.0,-0.93,-3.81
2136,8547,149.80766,-30.284015,93.9,124.7,0.55,2.53,46.4,82.6,-0.93,-3.83
2137,8551,149.8077133,-30.2839717,93.3,126.3,0.55,2.53,45.2,81.8,-0.94,-3.8
2138,8555,149.8077667,-30.2839283,96.0,128.0,0.55,2.57,47.9,84.2,-0.93,-3.8
2139,8559,149.8078183,-30.2838833,96.4,128.3,0.56,2.6,48.5,84.5,-0.93,-3.81
2140,8563,149.8078733,-30.28384,100.6,130.0,0.55,2.63,52.2,89.8,-0.95,-3.86
2141,8567,149.8079267,-30.283795,98.2,127.0,0.54,2.59,50.4,86.2,-0.93,-3.84
2142,8571,149.8079817,-30.2837483,98.3,129.2,0.53,2.61,49.6,86.8,-0.94,-3.87
2143,8575,149.8080383,-30.2837033,105.7,134.8,0.54,2.6,55.8,95.0,-0.96,-3.87
2144,8579,149.8080933,-30.2836567,103.9,133.4,0.52,2.56,54.2,93.0,-0.96,-3.98
2145,8583,149.8081483,-30.2836117,111.6,137.4,0.53,2.6,60.4,100.9,-0.95,-3.93
2146,8587,149.8082033,-30.2835667,111.0,139.0,0.53,2.69,58.8,100.4,-0.97,-3.91
2147,8591,149.80826,-30.2835217,105.7,134.3,0.52,2.64,55.7,93.8,-0.97,-3.94
2148,8595,149.808315,-30.2834767,110.3,137.3,0.52,2.65,59.8,98.9,-0.95,-3.93
2149,8599,149.80837,-30.2834317,111.6,141.1,0.54,2.7,58.6,100.0,-0.94,-3.86
2150,8603,149.8084233,-30.2833867,109.3,138.5,0.54,2.73,57.7,97.3,-0.94,-3.81
2151,8607,149.8084767,-30.283345,108.5,139.7,0.55,2.76,56.8,97.3,-0.96,-3.86
2152,8611,149.808525,-30.283305,107.2,139.3,0.55,2.84,55.5,94.5,-0.95,-3.9
2153,8615,149.8085667,-30.2832717,107.3,141.7,0.55,2.84,54.0,95.6,-0.99,-3.9
2154,8619,149.8085983,-30.2832467,105.8,139.1,0.55,2.8,53.5,91.7,-0.95,-3.86
2155,8623,149.8086183,-30.2832283,106.3,139.7,0.56,2.79,53.7,93.0,-0.98,-3.9
2156,8627,149.8086233,-30.28321,108.3,135.3,0.55,2.83,60.8,95.6,-1.01,-3.95
2157,8631,149.8086133,-30.28319,113.9,140.3,0.57,2.86,62.1,102.7,-0.97,-3.81
2158,8635,149.80859,-30.2831817,114.4,142.2,0.62,2.93,65.0,102.2,-0.95,-3.85
2159,8639,149.808565,-30.2831883,119.6,142.3,0.62,3.03,68.8,108.0,-0.96,-3.8
2160,8643,149.808545,-30.283205,121.5,142.7,0.61,2.98,72.4,112.3,-0.97,-3.86
2161,8647,149.8085217,-30.283225,121.4,146.4,0.55,2.82,68.5,112.2,-0.96,-3.95
2162,8651,149.8084917,-30.2832483,119.6,147.5,0.56,2.75,64.9,108.2,-0.94,-3.9
2163,8655,149.80846,-30.2832733,119.6,148.2,0.56,2.8,65.1,109.2,-0.96,-3.89
2164,8659,149.808425,-30.2833017,118.1,149.7,0.56,2.78,62.1,106.2,-0.95,-3.9
2165,8663,149.8083883,-30.2833333,117.6,148.1,0.55,2.74,62.1,104.9,-0.95,-3.89
2166,8667,149.8083467,-30.2833667,119.7,148.5,0.55,2.74,64.1,108.9,-0.95,-3.92
2167,8671,149.8083033,-30.2834017,114.5,147.7,0.56,2.73,57.8,101.0,-0.94,-3.92
2168,8675,149.8082583,-30.2834383,112.7,144.1,0.55,2.68,57.6,100.8,-0.93,-3.88
2169,8679,149.8082117,-30.2834767,110.4,143.2,0.54,2.68,56.4,97.8,-0.94,-3.93
2170,8683,149.8081617,-30.2835183,113.1,139.8,0.54,2.69,61.6,101.4,-0.94,-3.91
2171,8687,149.80811,-30.28356,108.6,140.0,0.54,2.67,55.7,95.6,-0.94,-3.91
2172,8691,149.8080567,-30.2836033,110.6,143.8,0.54,2.63,55.4,98.5,-0.93,-3.92
2173,8695,149.8080033,-30.2836483,113.5,143.4,0.54,2.62,58.6,101.9,-0.94,-3.95
2174,8699,149.8079467,-30.283695,105.8,137.9,0.52,2.63,53.1,93.4,-0.97,-4.06
2175,8703,149.80789,-30.2837417,109.1,136.8,0.54,2.64,58.6,96.6,-0.95,-3.96
2176,8707,149.8078317,-30.2837883,108.0,138.4,0.54,2.65,55.9,95.5,-0.95,-3.89
2177,8711,149.807775,-30.2838367,100.7,132.6,0.54,2.59,49.8,88.0,-0.94,-3.84
2178,8715,149.807715,-30.2838833,95.8,131.3,0.55,2.63,44.0,83.2,-0.94,-3.83
2179,8719,149.8076567,-30.28393,100.4,135.1,0.56,2.63,46.9,88.4,-0.93,-3.8
2180,8723,149.8076,-30.2839767,91.0,128.6,0.55,2.6,40.1,77.1,-0.93,-3.79
2181,8727,149.8075417,-30.2840233,91.3,128.6,0.55,2.52,40.8,78.8,-0.92,-3.81
2182,8731,149.807485,-30.28407,95.2,127.8,0.55,2.56,46.3,83.1,-0.93,-3.8
2183,8735,149.8074283,-30.2841167,94.9,128.3,0.56,2.54,46.6,82.6,-0.92,-3.83
2184,8739,149.80737,-30.2841633,100.4,131.5,0.55,2.51,50.5,88.6,-0.94,-3.86
2185,8743,149.8073133,-30.2842117,97.6,131.6,0.56,2.56,46.8,86.0,-0.93,-3.87
2186,8747,149.807255,-30.28426,97.0,130.1,0.57,2.57,48.0,85.4,-0.92,-3.8
2187,8751,149.8071967,-30.2843067,101.7,133.5,0.57,2.59,51.6,90.0,-0.94,-3.8
2188,8755,149.8071383,-30.284355,100.9,133.7,0.57,2.63,50.2,89.4,-0.96,-3.87
2189,8759,149.8070817,-30.2844017,102.7,137.5,0.59,2.69,50.1,90.8,-0.95,-3.78
2190,8763,149.8070233,-30.2844483,103.4,137.3,0.58,2.65,50.4,91.5,-0.96,-3.79
2191,8767,149.8069667,-30.284495,104.0,139.4,0.6,2.67,50.9,92.6,-0.95,-3.79
2192,8771,149.8069117,-30.28454,106.8,140.0,0.6,2.73,53.3,95.0,-0.97,-3.78
2193,8775,149.8068633,-30.28458,106.4,139.6,0.6,2.72,52.7,94.1,-0.97,-3.82
2194,8779,149.8068267,-30.284615,108.4,139.4,0.59,2.73,55.5,98.0,-0.96,-3.79
2195,8783,149.806805,-30.2846367,109.2,143.4,0.6,2.76,54.2,97.2,-0.95,-3.79
2196,8787,149.80679,-30.284645,112.3,144.7,0.6,2.8,58.8,98.9,-0.98,-3.84
2197,8791,149.8067717,-30.2846433,115.2,140.5,0.63,2.87,64.1,103.7,-0.98,-3.82
2198,8795,149.8067583,-30.28463,116.4,144.0,0.67,2.98,61.9,104.5,-0.99,-3.75
2199,8799,149.8067567,-30.2846117,112.9,141.5,0.7,3.12,58.7,98.7,-1.02,-3.83
2200,8803,149.80677,-30.284595,111.8,140.3,0.71,3.17,55.7,97.4,-1.01,-3.83
2201,8807,149.80679,-30.284575,107.4,142.1,0.66,2.95,54.1,96.0,-0.99,-3.81
2202,8811,149.806815,-30.2845533,108.7,138.6,0.61,2.85,58.0,98.0,-0.99,-3.82
2203,8815,149.8068467,-30.2845283,105.8,139.7,0.58,2.76,52.2,94.2,-0.96,-3.85
2204,8819,149.80688,-30.2845,99.4,137.8,0.58,2.74,45.9,87.0,-0.96,-3.85
2205,8823,149.8069183,-30.2844683,99.8,134.8,0.57,2.75,48.1,87.9,-0.98,-3.84
2206,8827,149.80696,-30.2844367,98.9,133.0,0.57,2.71,48.1,87.2,-0.95,-3.79
2207,8831,149.8070033,-30.2844017,97.2,133.6,0.59,2.73,45.6,84.7,-0.93,-3.8
2208,8835,149.8070483,-30.284365,96.5,133.1,0.59,2.68,45.0,84.4,-0.94,-3.78
2209,8839,149.8070933,-30.2843267,98.4,133.6,0.58,2.66,46.4,86.5,-0.95,-3.82
2210,8843,149.8071417,-30.2842883,95.5,132.3,0.57,2.67,44.6,83.7,-0.95,-3.81
2211,8847,149.8071883,-30.2842483,95.0,133.1,0.58,2.68,43.6,82.1,-0.95,-3.78
2212,8851,149.807235,-30.2842117,95.5,132.2,0.57,2.61,45.1,83.2,-0.93,-3.82
2213,8855,149.80728,-30.2841783,94.4,129.5,0.58,2.62,45.2,82.5,-0.93,-3.8
2214,8859,149.8073217,-30.2841417,94.0,127.1,0.58,2.61,45.6,82.0,-0.94,-3.83
2215,8863,149.807365,-30.2841067,92.8,129.5,0.57,2.56,42.6,80.1,-0.92,-3.83
2216,8867,149.8074117,-30.28407,93.2,128.7,0.56,2.55,44.1,82.1,-0.92,-3.77
2217,8871,149.8074583,-30.2840317,94.3,129.0,0.59,2.6,44.5,81.2,-0.92,-3.77
2218,8875,149.8075067,-30.2839917,95.1,131.6,0.59,2.62,43.6,82.7,-0.91,-3.75
2219,8879,149.8075567,-30.28395,92.3,129.5,0.58,2.62,41.4,78.7,-0.91,-3.83
2220,8883,149.8076083,-30.2839067,89.8,127.9,0.57,2.63,38.9,76.8,-0.93,-3.81
2221,8887,149.8076617,-30.2838633,99.9,133.0,0.58,2.64,48.7,87.6,-0.92,-3.79
2222,8891,149.807715,-30.28382,96.0,132.8,0.57,2.63,44.3,83.6,-0.91,-3.77
2223,8895,149.8077717,-30.2837733,95.2,130.4,0.55,2.61,44.6,82.0,-0.91,-3.8
2224,8899,149.8078283,-30.2837267,94.2,128.6,0.55,2.62,45.1,80.9,-0.91,-3.82
2225,8903,149.807885,-30.2836783,103.2,136.3,0.53,2.64,51.4,91.1,-0.92,-3.85
2226,8907,149.8079433,-30.2836317,104.8,136.1,0.53,2.65,53.2,92.5,-0.92,-3.89
2227,8911,149.8080017,-30.2835817,101.5,137.8,0.51,2.58,48.3,88.3,-0.91,-3.86
2228,8915,149.8080617,-30.283535,102.4,136.1,0.51,2.63,50.4,90.5,-0.9,-3.87
2229,8919,149.8081217,-30.283485,107.8,138.6,0.51,2.64,55.7,96.0,-0.89,-3.88
2230,8923,149.8081833,-30.283435,110.7,142.4,0.52,2.64,56.8,99.4,-0.9,-3.89
2231,8927,149.8082433,-30.2833867,110.5,141.9,0.52,2.68,57.4,99.1,-0.91,-3.91
2232,8931,149.8083033,-30.2833367,103.2,137.7,0.52,2.62,50.8,90.7,-0.91,-3.91
2233,8935,149.8083617,-30.2832883,106.6,139.1,0.52,2.6,54.3,93.9,-0.91,-3.87
2234,8939,149.8084167,-30.283245,110.2,141.3,0.53,2.61,57.8,98.5,-0.9,-3.89
2235,8943,149.808465,-30.283205,110.8,142.4,0.53,2.65,57.3,99.0,-0.89,-3.86
2236,8947,149.808505,-30.283175,112.4,143.2,0.54,2.65,58.9,100.3,-0.91,-3.84
2237,8951,149.80853,-30.2831533,112.4,139.3,0.53,2.66,60.8,100.9,-0.91,-3.83
2238,8955,149.80854,-30.28314,115.6,141.4,0.55,2.66,65.0,104.4,-0.92,-3.87
2239,8959,149.8085417,-30.2831233,120.2,144.0,0.57,2.7,69.7,109.5,-0.95,-3.88
2240,8963,149.8085333,-30.2831117,123.1,147.4,0.58,2.79,69.8,111.9,-0.93,-3.82
2241,8967,149.8085217,-30.2831033,122.5,147.6,0.61,2.84,69.7,112.1,-0.93,-3.8
2242,8971,149.80851,-30.2831,122.9,145.8,0.6,2.87,70.0,111.7,-0.95,-3.87
2243,8975,149.8084983,-30.2830983,123.0,144.1,0.6,2.87,71.0,112.4,-0.95,-3.88
2244,8979,149.80849,-30.2831,124.7,144.6,0.57,2.84,71.6,113.6,-0.97,-3.88
2245,8983,149.8084783,-30.283105,122.9,145.0,0.59,2.9,69.7,114.2,-0.96,-3.91
2246,8987,149.8084667,-30.2831133,120.9,144.4,0.59,2.83,68.5,111.6,-0.93,-3.83
2247,8991,149.8084567,-30.2831217,115.7,141.6,0.57,2.78,64.8,107.5,-0.84,-3.56
2248,8995,149.8084467,-30.2831283,121.4,143.4,0.54,2.68,67.9,110.8,-0.97,-4.26
2249,8999,149.808435,-30.2831383,117.1,143.5,0.56,2.69,65.7,108.9,-0.9,-4.18
2250,9003,149.808425,-30.2831467,112.0,139.9,0.56,2.59,62.9,103.1,-0.89,-3.86
2251,9007,149.808415,-30.283155,114.5,140.0,0.58,2.69,63.8,103.1,-0.9,-3.83
2252,9011,149.8084017,-30.283165,113.4,139.7,0.51,2.61,61.3,101.2,-0.91,-3.94
2253,9015,149.80839,-30.283175,113.3,138.6,0.52,2.56,63.6,103.2,-0.91,-4.05
2254,9019,149.8083767,-30.2831867,114.0,139.1,0.52,2.59,63.3,103.7,-0.93,-4.04
2255,9023,149.8083633,-30.2831983,114.7,139.0,0.52,2.57,64.2,104.0,-0.92,-3.99
2256,9027,149.8083483,-30.28321,114.6,140.2,0.52,2.59,63.5,105.8,-0.9,-3.99
2257,9031,149.808335,-30.283225,114.6,142.9,0.51,2.55,62.2,105.1,-0.89,-3.95
2258,9035,149.80832,-30.2832367,115.9,142.4,0.54,2.58,64.8,105.2,-0.92,-4.01
2259,9039,149.8083033,-30.2832483,117.0,140.5,0.55,2.63,66.7,107.5,-0.92,-3.94
2260,9043,149.8082883,-30.28326,116.1,140.7,0.54,2.59,65.3,107.5,-0.9,-3.96
2261,9047,149.8082717,-30.2832733,115.1,141.8,0.54,2.58,63.0,105.3,-0.87,-3.92
2262,9051,149.808255,-30.2832867,112.9,138.7,0.53,2.58,62.2,102.6,-0.89,-3.93
2263,9055,149.808235,-30.2832983,110.7,135.8,0.53,2.58,60.8,101.0,-0.86,-3.89
2264,9059,149.808215,-30.2833133,109.1,134.6,0.51,2.54,59.0,100.6,-0.87,-3.94
2265,9063,149.8081917,-30.2833333,106.9,137.1,0.5,2.53,53.0,95.0,-0.87,-3.95
2266,9067,149.8081617,-30.2833567,105.5,136.5,0.51,2.54,52.6,93.4,-0.89,-3.98
2267,9071,149.80813,-30.2833833,111.9,141.5,0.5,2.6,57.8,100.8,-0.91,-3.98
2268,9075,149.808095,-30.2834133,118.5,142.7,0.49,2.6,66.4,108.8,-0.89,-3.91
2269,9079,149.8080567,-30.283445,114.5,143.3,0.5,2.68,60.4,104.9,-0.89,-3.91
2270,9083,149.808015,-30.2834783,106.4,145.9,0.52,2.73,48.8,95.0,-0.9,-3.9
2271,9087,149.8079733,-30.2835133,104.2,140.6,0.51,2.68,49.1,92.5,-0.89,-3.92
2272,9091,149.8079283,-30.28355,101.9,138.9,0.5,2.67,47.3,89.8,-0.92,-3.94
2273,9095,149.8078817,-30.283585,109.4,138.2,0.51,2.69,56.2,99.5,-0.92,-3.94
2274,9099,149.8078367,-30.2836233,101.2,139.6,0.52,2.69,47.0,90.4,-0.9,-3.92
2275,9103,149.80779,-30.2836633,102.7,137.3,0.52,2.67,50.2,92.1,-0.89,-3.94
2276,9107,149.8077433,-30.2837017,100.1,138.2,0.52,2.72,46.7,88.0,-0.9,-3.89
2277,9111,149.8076967,-30.28374,99.9,138.5,0.52,2.7,46.1,87.6,-0.92,-3.92
2278,9115,149.80765,-30.2837767,99.2,133.6,0.52,2.69,47.9,87.9,-0.92,-3.89
2279,9119,149.8076067,-30.2838133,94.4,131.8,0.55,2.68,43.8,82.2,-0.87,-3.83
2280,9123,149.8075733,-30.2838467,93.7,131.9,0.55,2.69,42.3,80.0,-0.86,-3.75
2281,9127,149.8075433,-30.2838733,100.5,134.6,0.57,2.69,47.2,88.9,-0.86,-3.73
2282,9131,149.80751,-30.2839017,99.0,136.8,0.57,2.65,43.0,86.8,-0.85,-3.76
2283,9135,149.8074767,-30.2839283,94.7,134.6,0.58,2.66,40.0,82.1,-0.86,-3.75
2284,9139,149.8074417,-30.2839583,93.9,134.8,0.58,2.68,37.9,79.9,-0.87,-3.75
2285,9143,149.8074067,-30.2839867,94.7,134.8,0.58,2.67,40.6,80.6,-0.87,-3.77
2286,9147,149.8073683,-30.2840167,105.0,140.1,0.58,2.69,48.5,93.0,-0.87,-3.75
2287,9151,149.80733,-30.2840483,96.8,137.6,0.58,2.63,39.9,84.3,-0.86,-3.72
2288,9155,149.8072917,-30.28408,93.1,134.7,0.58,2.6,38.4,79.0,-0.87,-3.77
2289,9159,149.8072517,-30.2841133,95.3,133.3,0.57,2.6,40.9,83.2,-0.88,-3.76
2290,9163,149.8072117,-30.284145,94.1,133.4,0.56,2.6,40.3,81.3,-0.9,-3.81
2291,9167,149.8071717,-30.2841783,98.5,135.3,0.56,2.6,43.6,87.5,-0.88,-3.76
2292,9171,149.8071333,-30.28421,96.5,136.5,0.58,2.64,40.5,84.0,-0.88,-3.74
2293,9175,149.8070933,-30.2842417,94.3,134.6,0.58,2.68,39.7,82.5,-0.89,-3.77
2294,9179,149.807055,-30.2842733,89.6,135.1,0.58,2.73,34.0,75.3,-0.91,-3.78
2295,9183,149.8070167,-30.284305,100.9,136.9,0.57,2.67,48.7,88.2,-0.89,-3.8
2296,9187,149.8069783,-30.2843367,103.1,136.7,0.57,2.68,49.2,92.2,-0.91,-3.79
2297,9191,149.8069417,-30.2843667,99.3,140.9,0.58,2.69,42.3,86.8,-0.89,-3.87
2298,9195,149.806905,-30.2843967,103.1,139.1,0.62,2.79,47.2,91.3,-0.92,-3.86
2299,9199,149.8068683,-30.2844267,99.9,140.9,0.63,2.83,42.4,88.1,-0.89,-3.7
2300,9203,149.8068333,-30.284455,101.0,140.8,0.63,2.82,45.1,88.1,-0.88,-3.71
2301,9207,149.8068,-30.2844817,100.5,138.8,0.62,2.79,45.2,88.5,-0.89,-3.75
2302,9211,149.8067683,-30.2845083,101.2,137.2,0.64,2.81,47.3,89.7,-0.88,-3.68
2303,9215,149.80674,-30.2845317,102.4,143.9,0.64,2.86,45.2,88.9,-0.89,-3.68
2304,9219,149.80672,-30.28455,107.1,146.0,0.64,2.83,48.9,94.8,-0.88,-3.68
2305,9223,149.8066983,-30.2845567,110.7,152.4,0.63,2.87,51.5,96.7,-0.9,-3.72
2306,9227,149.8066767,-30.28455,112.2,141.3,0.63,2.96,60.0,100.0,-0.91,-3.67
2307,9231,149.80667,-30.28453,113.4,146.5,0.67,3.03,56.2,102.1,-0.95,-3.8
2308,9235,149.8066817,-30.2845117,112.4,143.0,0.69,3.21,59.4,98.7,-0.98,-3.82
2309,9239,149.806705,-30.284495,114.1,138.4,0.66,3.09,63.0,105.0,-0.95,-3.78
2310,9243,149.8067317,-30.2844733,110.6,142.2,0.6,2.87,58.6,98.9,-0.89,-3.75
2311,9247,149.80676,-30.2844517,108.3,138.7,0.57,2.79,55.3,96.5,-0.88,-3.77
2312,9251,149.8067867,-30.2844267,104.8,137.2,0.57,2.78,52.1,92.1,-0.87,-3.72
2313,9255,149.8068167,-30.2844033,104.1,136.1,0.55,2.74,51.1,92.0,-0.86,-3.73
2314,9259,149.8068483,-30.2843783,101.1,135.4,0.55,2.76,48.7,87.5,-0.88,-3.77
2315,9263,149.80688,-30.2843517,104.4,136.3,0.55,2.74,51.4,92.5,-0.88,-3.75
2316,9267,149.8069167,-30.2843217,101.6,136.6,0.54,2.76,48.1,89.4,-0.88,-3.76
2317,9271,149.806955,-30.28429,102.0,136.3,0.53,2.7,49.4,89.9,-0.92,-3.81
2318,9275,149.806995,-30.2842567,102.3,136.3,0.53,2.68,49.5,91.0,-0.91,-3.84
2319,9279,149.8070367,-30.2842233,105.2,137.1,0.54,2.63,52.9,93.3,-0.9,-3.81
2320,9283,149.8070783,-30.28419,104.3,136.5,0.53,2.67,51.6,93.4,-0.9,-3.83
2321,9287,149.8071217,-30.2841533,98.7,134.8,0.54,2.68,46.4,86.4,-0.88,-3.78
2322,9291,149.807165,-30.2841167,100.2,133.2,0.54,2.64,49.2,89.0,-0.88,-3.79
2323,9295,149.80721,-30.2840817,95.9,130.4,0.52,2.61,46.3,84.9,-0.88,-3.77
2324,9299,149.8072533,-30.284045,93.8,129.3,0.52,2.59,43.9,81.6,-0.87,-3.79
2325,9303,149.8072983,-30.2840083,96.3,131.0,0.53,2.58,45.2,85.1,-0.88,-3.84
2326,9307,149.8073417,-30.2839717,94.7,130.6,0.54,2.62,44.1,82.7,-0.86,-3.79
2327,9311,149.8073867,-30.283935,99.1,134.9,0.54,2.7,46.8,87.1,-0.86,-3.74
2328,9315,149.8074333,-30.2838967,100.5,136.2,0.54,2.7,48.0,88.5,-0.87,-3.77
2329,9319,149.80748,-30.28386,96.0,133.2,0.54,2.69,44.2,83.8,-0.87,-3.83
2330,9323,149.8075267,-30.2838217,93.7,130.6,0.52,2.63,41.7,81.0,-0.86,-3.79
2331,9327,149.8075733,-30.2837833,96.3,130.6,0.54,2.64,46.1,83.5,-0.86,-3.81
2332,9331,149.80762,-30.283745,99.2,132.7,0.53,2.67,48.5,87.3,-0.86,-3.77
2333,9335,149.8076667,-30.283705,101.2,136.4,0.52,2.69,49.2,89.4,-0.87,-3.83
2334,9339,149.807715,-30.2836667,106.2,138.6,0.51,2.72,52.9,94.1,-0.91,-3.87
