ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
4028.0,-34.02553314,150.66302034,4.288000106811523,140632,44729.0,7.590001
4030.0,-34.02552663,150.66302515,4.288000106811523,140633,44421.0,7.58
4031.0,-34.02552156,150.66302817,4.288000106811523,140634,43299.0,7.574032
4033.0,-34.02551595,150.66303001,4.288000106811523,140635,44072.0,7.57
4035.0,-34.02550966,150.66303191,4.288000106811523,140636,43585.0,7.62
4037.0,-34.02550483,150.66303362,4.288000106811523,140637,44339.0,7.58
4038.0,-34.02549923,150.66303483,4.288000106811523,140638,44786.0,7.600001
4041.0,-34.02549207,150.66303684,4.288000106811523,140639,45269.0,7.61
4043.0,-34.02548488,150.66303774,4.288000106811523,140640,45842.0,7.59
4044.0,-34.02547918,150.66303926,4.288000106811523,140641,45246.0,7.58
4046.0,-34.02547526,150.66304154,4.288000106811523,140642,44775.0,7.58
4047.0,-34.02547131,150.6630438,4.288000106811523,140643,45171.0,7.584048
4050.0,-34.02546717,150.66304617,4.288000106811523,140644,44885.0,7.59
4052.0,-34.02545328,150.66304313,4.288000106811523,140645,44894.0,7.6
4053.0,-34.02543959,150.66304036,4.288000106811523,140646,44773.0,7.6
4054.0,-34.02542771,150.66303908,4.288000106811523,140647,45194.0,7.584055
4057.0,-34.02541763,150.6630385,3.2160000801086426,140648,44901.0,7.59
4059.0,-34.0254074,150.66303831,3.2160000801086426,140649,45643.0,7.59
4061.0,-34.02539891,150.66304007,3.2160000801086426,140650,45329.0,7.56
4063.0,-34.02539111,150.66304236,4.288000106811523,140651,43979.0,7.58
4064.0,-34.02538285,150.66304501,3.2160000801086426,140652,44785.0,7.569999
4066.0,-34.02537563,150.66304829,4.288000106811523,140653,44466.0,7.57
4068.0,-34.02536737,150.66305069,4.288000106811523,140654,45279.0,7.59
4069.0,-34.02536166,150.66305355,4.288000106811523,140655,44255.0,7.58407
4072.0,-34.02536796,150.66305665,4.288000106811523,140656,45216.0,7.58
4074.0,-34.02536759,150.66305798,4.288000106811523,140657,45397.0,7.59
4075.0,-34.02536175,150.66306124,4.288000106811523,140658,44506.0,7.59
4076.0,-34.02535678,150.66306637,4.288000106811523,140659,45132.0,7.584077
4079.0,-34.0253527,150.66307296,4.288000106811523,140700,44897.0,7.58
4081.0,-34.02534615,150.66307912,4.288000106811523,140701,45359.0,7.570001
4083.0,-34.02533753,150.66308257,4.288000106811523,140702,45186.0,7.590001
4084.0,-34.02532837,150.66308466,4.288000106811523,140703,45320.0,7.57
4086.0,-34.02532019,150.66308681,4.288000106811523,140704,45124.0,7.589999
4088.0,-34.02531266,150.66308871,3.2160000801086426,140705,45280.0,7.59
4090.0,-34.02530501,150.66309184,4.288000106811523,140706,45120.0,7.58
4091.0,-34.02529743,150.66309393,4.288000106811523,140707,46019.0,7.57
4094.0,-34.02528963,150.66309557,4.288000106811523,140708,45989.0,7.58
4095.0,-34.02528401,150.66309724,4.288000106811523,140709,45188.0,7.58
4097.0,-34.02527827,150.66309971,4.288000106811523,140710,45712.0,7.59
4098.0,-34.02527262,150.66310359,4.288000106811523,140711,45320.0,7.57
4101.0,-34.02526529,150.66310579,3.2160000801086426,140712,44053.0,7.57
4103.0,-34.02525652,150.66310833,3.2160000801086426,140713,44518.0,7.59
4105.0,-34.0252468,150.66310909,3.2160000801086426,140714,43819.0,7.57
4108.0,-34.02522604,150.66311162,3.2160000801086426,140716,45034.0,7.58
4110.0,-34.02521949,150.66311292,3.2160000801086426,140717,43318.0,7.59
4112.0,-34.02521344,150.66311383,3.2160000801086426,140718,44249.0,7.59
4113.0,-34.02520631,150.66311548,3.2160000801086426,140719,45454.0,7.6
4116.0,-34.0251981,150.66311763,3.2160000801086426,140720,44263.0,7.58
4117.0,-34.02519092,150.66311977,3.2160000801086426,140721,45166.0,7.59
4119.0,-34.02518327,150.66312074,3.2160000801086426,140722,44933.0,7.57
4121.0,-34.02517635,150.66312177,3.2160000801086426,140723,44560.0,7.59
4123.0,-34.02516597,150.6631231,3.2160000801086426,140724,44550.0,7.599999
4125.0,-34.02515589,150.66312497,3.2160000801086426,140725,43698.0,7.6
4126.0,-34.02514651,150.66312736,3.2160000801086426,140726,44559.0,7.559999
4128.0,-34.02513647,150.66312843,3.2160000801086426,140727,43878.0,7.59
4130.0,-34.02512781,150.66312997,3.2160000801086426,140728,44350.0,7.57
4132.0,-34.02511772,150.66313256,3.2160000801086426,140729,44722.0,7.58
4134.0,-34.02510792,150.66313278,3.2160000801086426,140730,44982.0,7.6
4135.0,-34.02509839,150.66313175,3.2160000801086426,140731,44891.0,7.59
4136.0,-34.02508963,150.66313,3.2160000801086426,140732,44872.0,7.614137
4139.0,-34.02507965,150.66312764,3.2160000801086426,140733,45298.0,7.59
4141.0,-34.02506908,150.66312524,3.2160000801086426,140734,44682.0,7.59
4143.0,-34.02506031,150.66312341,3.2160000801086426,140735,43977.0,7.59
4144.0,-34.02505401,150.66312263,3.2160000801086426,140736,44457.0,7.61
4146.0,-34.02504978,150.66312501,3.2160000801086426,140737,44637.0,7.6
4148.0,-34.02504473,150.66312671,3.2160000801086426,140738,44700.0,7.590001
4150.0,-34.02503914,150.66312858,3.2160000801086426,140739,44907.0,7.59
4151.0,-34.02503299,150.66313092,3.2160000801086426,140740,44291.0,7.579999
4154.0,-34.02502666,150.66313257,3.2160000801086426,140741,43801.0,7.59
4155.0,-34.02501928,150.66313389,3.2160000801086426,140742,45049.0,7.6
4157.0,-34.02501202,150.66313548,3.2160000801086426,140743,43799.0,7.59
4159.0,-34.02500517,150.66313605,3.2160000801086426,140744,44895.0,7.58
4161.0,-34.02499653,150.66313679,3.2160000801086426,140745,42754.0,7.579999
4163.0,-34.02498851,150.66313723,3.2160000801086426,140746,45076.0,7.59
4165.0,-34.02498022,150.66313904,3.2160000801086426,140747,44207.0,7.59
4168.0,-34.02496266,150.66314458,3.2160000801086426,140749,44428.0,7.59
4170.0,-34.02495659,150.66314811,3.2160000801086426,140750,44728.0,7.58
4172.0,-34.02494943,150.66315214,3.2160000801086426,140751,43928.0,7.599999
4173.0,-34.02494246,150.66315602,3.2160000801086426,140752,44182.0,7.584174
4175.0,-34.02493265,150.66316134,3.2160000801086426,140753,43177.0,7.59
