,DUALEM,OpenEM,X1,X2,Y1,Y2
13282,3.63254,3.79105,150.662055,150.662055,-34.026065,-34.026065
13283,3.71814,3.91501,150.662065,150.662065,-34.026065,-34.026065
13284,3.77761,4.07411,150.662075,150.662075,-34.026065,-34.026065
13285,3.80382,4.23576,150.662085,150.662085,-34.026065,-34.026065
13286,3.77953,4.24752,150.662095,150.662095,-34.026065,-34.026065
13287,3.72058,4.09294,150.662105,150.662105,-34.026065,-34.026065
13288,3.64465,3.93116,150.662115,150.662115,-34.026065,-34.026065
13289,3.56063,3.79779,150.662125,150.662125,-34.026065,-34.026065
13290,3.47592,3.67436,150.662135,150.662135,-34.026065,-34.026065
13291,3.39554,3.54492,150.662145,150.662145,-34.026065,-34.026065
13292,3.31951,3.41262,150.662155,150.662155,-34.026065,-34.026065
13293,3.28274,3.35046,150.662165,150.662165,-34.026065,-34.026065
13294,3.32947,3.37348,150.662175,150.662175,-34.026065,-34.026065
13295,3.37574,3.34089,150.662185,150.662185,-34.026065,-34.026065
13296,3.40061,3.23622,150.662195,150.662195,-34.026065,-34.026065
13297,3.41112,3.09148,150.662205,150.662205,-34.026065,-34.026065
13298,3.41217,2.94368,150.662215,150.662215,-34.026065,-34.026065
13299,3.40787,2.83725,150.662225,150.662225,-34.026065,-34.026065
13300,3.40458,2.80331,150.662235,150.662235,-34.026065,-34.026065
13301,3.40903,2.85492,150.662245,150.662245,-34.026065,-34.026065
13302,3.41836,2.98156,150.662255,150.662255,-34.026065,-34.026065
13303,3.42168,3.13805,150.662265,150.662265,-34.026065,-34.026065
13304,3.4107,3.28477,150.662275,150.662275,-34.026065,-34.026065
13305,3.38183,3.40754,150.662285,150.662285,-34.026065,-34.026065
13306,3.33356,3.50547,150.662295,150.662295,-34.026065,-34.026065
13307,3.26482,3.57894,150.662305,150.662305,-34.026065,-34.026065
13308,3.17842,3.62679,150.662315,150.662315,-34.026065,-34.026065
13309,3.10014,3.65739,150.662325,150.662325,-34.026065,-34.026065
13310,3.08303,3.6916,150.662335,150.662335,-34.026065,-34.026065
13311,3.12339,3.7331,150.662345,150.662345,-34.026065,-34.026065
13312,3.15077,3.77096,150.662355,150.662355,-34.026065,-34.026065
13313,3.11949,3.79795,150.662365,150.662365,-34.026065,-34.026065
13314,3.01349,3.81066,150.662375,150.662375,-34.026065,-34.026065
13315,2.82924,3.80405,150.662385,150.662385,-34.026065,-34.026065
13316,2.60988,3.76489,150.662395,150.662395,-34.026065,-34.026065
13317,2.50878,3.68272,150.662405,150.662405,-34.026065,-34.026065
13318,2.62456,3.64969,150.662415,150.662415,-34.026065,-34.026065
13319,2.83575,3.75238,150.662425,150.662425,-34.026065,-34.026065
