Lon,Lat,Result
150.662185732757,-34.02623968,1.96465415376677
150.66216809,-34.02629765,3.47458707430341
150.66213611,-34.02634392,3.85255417956656
150.66208678,-34.02634313,3.96155830753354
150.6620788,-34.0262887,3.62680598555212
150.662131139498,-34.02618867,3.1359649122807
150.662148507652,-34.02612011,3.18240441176471
150.662164809295,-34.02605576,3.35010307017544
150.662182755036,-34.02598492,3.9531729876161
150.662201463294,-34.02591107,4.79553618421053
150.66221884158,-34.02584247,4.84197568369453
150.662236257866,-34.02577372,5.16640815273478
150.66226287755,-34.02566864,5.11287396800826
150.662280843557,-34.02559772,4.02928270123839
150.662297965983,-34.02553013,4.1802116873065
150.662313854702,-34.02546741,4.06088757739938
150.66233118739,-34.02539899,4.87809603973168
150.662348517544,-34.02533058,5.79205340557276
150.662365867964,-34.02526209,7.40647549019608
150.662391745398,-34.02515994,8.95639789731682
150.662409394746,-34.02509027,8.76612383900929
150.662425686256,-34.02502596,7.62899825851393
150.662441321647,-34.02496424,5.59597432920537
150.662457347164,-34.02490098,3.92414796181631
150.66248276,-34.02483471,2.19362719298246
150.66248683,-34.02474813,1.41898845459236
150.66241772,-34.02472766,1.76019098297214
150.66239067,-34.02478316,1.79502070433437
150.662399115971,-34.02485272,3.21723419762642
150.662382016399,-34.02491994,5.26251270639835
150.662357181064,-34.02501757,5.98748677760578
150.662340747973,-34.02508217,6.59442679308566
150.662324162253,-34.02514737,6.46607320691434
150.662306668388,-34.02521614,4.32662545149639
150.662288958299,-34.02528576,4.06346742776058
150.662262670441,-34.0253891,3.67324567853457
150.662245313943,-34.02545733,3.97703786119711
150.662228265247,-34.02552435,5.7552883126935
150.662211303041,-34.02559103,5.09158888028896
150.662193882947,-34.02565951,6.03070130288958
150.662176165227,-34.02572916,5.00064460784314
150.66215996108,-34.02579286,4.2840556630547
150.662136336604,-34.02588573,4.5575334752322
150.662121038058,-34.02594587,4.62203289473684
150.662105457147,-34.02600712,4.80650128998968
150.662090596139,-34.02606554,4.44465924922601
150.662075948811,-34.02612312,4.0286375128999
150.662062418221,-34.02617631,2.63738357843137
150.66205313,-34.02622934,2.01496388028896
150.6620302,-34.02627366,1.94336945304438
150.66198637,-34.02627858,2.11751805985552
150.66197169,-34.02622485,2.00980417956656
150.66200173,-34.02615747,2.22458720330237
150.662026515254,-34.02609218,1.91305469556244
150.662060000686,-34.02595406,2.50644962590299
150.662076961595,-34.0258841,2.97213570691435
150.662092290902,-34.02582087,3.39783255933952
150.662108301457,-34.02575483,3.78289441434468
150.662123293776,-34.02569299,3.03083068885449
150.662146596843,-34.02559687,2.56901444788442
150.662162255864,-34.02553228,2.87345181888545
150.662177594868,-34.02546901,3.47845697884417
150.6621928272,-34.02540618,3.54102186532508
150.662207792851,-34.02534445,3.31785377966976
150.662223209435,-34.02528086,2.33746155830753
150.662238393279,-34.02521823,2.4838753869969
150.662254173519,-34.02515314,3.34300799793602
150.662269548889,-34.02508972,4.58462280701755
150.662291780384,-34.02499802,5.53276509287926
150.662306479353,-34.02493739,4.51818833849329
150.662321806236,-34.02487417,3.63777031733746
150.6623498,-34.02481549,2.66189325335397
150.66236058,-34.02474871,1.89434952270382
150.6623185,-34.0247262,2.41937512899897
150.66226475,-34.02475652,2.97536061661507
150.66224313,-34.02482013,3.86674322755418
150.662244404795,-34.02488958,4.4833584881321
150.662227615968,-34.024957,4.14215621775026
150.662202168768,-34.02505919,3.71000993292054
150.662186002487,-34.02512411,3.13402979876161
150.662171477238,-34.02518244,3.46555701754386
150.662156252247,-34.02524358,3.49458191434469
150.662140374828,-34.02530734,3.77837957946336
150.66212491825,-34.02536941,3.39009268575851
150.662100501987,-34.02546746,2.50773980908153
150.662084305824,-34.0255325,2.40260577915377
150.662068727226,-34.02559506,2.67995368937048
150.662052645612,-34.02565964,4.7819919375645
150.662021197066,-34.02578593,5.9533024380805
150.662006504975,-34.02584493,6.42672865067079
150.661984145604,-34.02593472,7.41937570949433
150.661968776183,-34.02599644,6.07133642930857
150.661953939661,-34.02605602,5.7520641124871
150.661938759493,-34.02611698,5.43537132352941
150.661924552988,-34.02617403,4.41885932662539
150.661902203578,-34.02626378,3.83384900670795
150.66187374,-34.026317,4.41885932662539
150.66186286,-34.02636533,3.83384900670795
