DATE,GPS_TIME,GPS_FIX,WGS84_LON,WGS84_LAT,WGS84_ALT,WGS84_HAE,SPEED_KPH,STATION_ID,REMARK,AUX_X0,AUX_X1,AUX_X2,AUX_X3,AUX_X4,AUX_X5,AUX_X6,AUX_X7,AUX_X8,AUX_X9,AUX_X10,AUX_X11,AUX_X12
20180412,75051.62,,,,,,,,,$PDLMA,+13.36,+27.2,+0.0,-5.2,,,,,,,,
20180412,75052,51906,150.6632167,-34.0248233,63.77,86.57,0,0,gps,,,,,,,,,,,,,
20180412,75052.6,,,,,,,,,$PDLM1,175055,-0.2,+0.41,+23.7,-5.62,,,,,,,
20180412,75052.6,,,,,,,,,$PDLM2,175055,+1.7,+4.04,+11.1,-8.33,,,,,,,
20180412,75052.62,,,,,,,,,$PDLMA,+13.40,+27.2,+0.0,-5.2,,,,,,,,
20180412,75053,51906,150.6632167,-34.0248233,63.77,86.57,0,0,gps,,,,,,,,,,,,,
20180412,75053.6,,,,,,,,,$PDLM1,175056,-0.1,+0.41,+23.5,-5.62,,,,,,,
20180412,75053.6,,,,,,,,,$PDLM2,175056,+1.0,+4.00,+10.8,-8.34,,,,,,,
20180412,75053.62,,,,,,,,,$PDLMA,+13.33,+27.2,+0.0,-5.2,,,,,,,,
20180412,75054,51906,150.6632167,-34.0248233,63.78,86.58,0,0,gps,,,,,,,,,,,,,
20180412,75054.59,,,,,,,,,$PDLM1,175057,+0.0,+0.41,+23.9,-5.62,,,,,,,
20180412,75054.59,,,,,,,,,$PDLM2,175057,+1.6,+4.03,+11.1,-8.33,,,,,,,
20180412,75054.6,,,,,,,,,$PDLMA,+13.37,+27.2,+0.0,-5.2,,,,,,,,
20180412,75055,51906,150.6632167,-34.0248233,63.79,86.59,0,0,gps,,,,,,,,,,,,,
20180412,75055.6,,,,,,,,,$PDLM1,175058,-0.1,+0.41,+23.7,-5.62,,,,,,,
20180412,75055.6,,,,,,,,,$PDLM2,175058,+1.5,+4.03,+11.0,-8.32,,,,,,,
20180412,75055.62,,,,,,,,,$PDLMA,+13.32,+27.2,+0.0,-5.2,,,,,,,,
20180412,75056,51906,150.6632167,-34.0248233,63.79,86.59,0,0,gps,,,,,,,,,,,,,
20180412,75056.6,,,,,,,,,$PDLM1,175059,+0.2,+0.41,+23.6,-5.62,,,,,,,
20180412,75056.62,,,,,,,,,$PDLM2,175059,+1.8,+4.00,+11.0,-8.34,,,,,,,
20180412,75056.62,,,,,,,,,$PDLMA,+13.36,+27.2,+0.0,-5.2,,,,,,,,
20180412,75057,51906,150.6632167,-34.0248233,63.8,86.6,0,0,gps,,,,,,,,,,,,,
20180412,75057.59,,,,,,,,,$PDLM1,175100,+0.4,+0.41,+23.7,-5.62,,,,,,,
20180412,75057.6,,,,,,,,,$PDLM2,175100,+1.5,+3.99,+11.1,-8.34,,,,,,,
20180412,75057.6,,,,,,,,,$PDLMA,+13.37,+27.2,+0.3,-5.2,,,,,,,,
20180412,75058,51906,150.6632167,-34.0248233,63.8,86.6,0,0,gps,,,,,,,,,,,,,
20180412,75058.59,,,,,,,,,$PDLM1,175101,+0.3,+0.42,+23.7,-5.62,,,,,,,
20180412,75058.6,,,,,,,,,$PDLM2,175101,+1.6,+4.00,+11.1,-8.32,,,,,,,
20180412,75058.6,,,,,,,,,$PDLMA,+13.31,+27.2,+0.0,-5.2,,,,,,,,
20180412,75059,51906,150.6632167,-34.0248233,63.8,86.6,0,0,gps,,,,,,,,,,,,,
20180412,75059.59,,,,,,,,,$PDLM1,175102,+0.0,+0.41,+23.7,-5.62,,,,,,,
20180412,75059.6,,,,,,,,,$PDLM2,175102,+1.6,+4.03,+11.4,-8.33,,,,,,,
20180412,75059.62,,,,,,,,,$PDLMA,+13.36,+27.2,-0.1,-5.2,,,,,,,,
20180412,75100,51906,150.6632167,-34.0248233,63.81,86.61,0,0,gps,,,,,,,,,,,,,
20180412,75100.59,,,,,,,,,$PDLM1,175103,+0.2,+0.41,+23.7,-5.62,,,,,,,
20180412,75100.6,,,,,,,,,$PDLM2,175103,+1.4,+4.01,+10.9,-8.33,,,,,,,
20180412,75100.62,,,,,,,,,$PDLMA,+13.37,+27.2,+0.0,-5.2,,,,,,,,
20180412,75101,51906,150.6632167,-34.0248233,63.81,86.61,0,0,gps,,,,,,,,,,,,,
20180412,75101.62,,,,,,,,,$PDLM1,175104,+0.6,+0.41,+23.6,-5.62,,,,,,,
20180412,75101.62,,,,,,,,,$PDLM2,175104,+1.7,+4.02,+11.1,-8.31,,,,,,,
20180412,75101.63,,,,,,,,,$PDLMA,+13.29,+27.2,+0.0,-5.2,,,,,,,,
20180412,75102,51906,150.6632167,-34.0248233,63.81,86.61,0,0,gps,,,,,,,,,,,,,
20180412,75102.6,,,,,,,,,$PDLM1,175105,+0.6,+0.41,+23.6,-5.62,,,,,,,
20180412,75102.6,,,,,,,,,$PDLM2,175105,+1.2,+4.03,+11.2,-8.31,,,,,,,
20180412,75102.62,,,,,,,,,$PDLMA,+13.25,+27.2,-0.1,-5.2,,,,,,,,
20180412,75103,51906,150.6632167,-34.0248233,63.81,86.61,0,0,gps,,,,,,,,,,,,,
20180412,75103.6,,,,,,,,,$PDLM1,175106,+0.1,+0.41,+23.6,-5.62,,,,,,,
20180412,75103.6,,,,,,,,,$PDLM2,175106,+1.4,+4.04,+11.1,-8.31,,,,,,,
20180412,75103.62,,,,,,,,,$PDLMA,+13.25,+27.2,+0.0,-5.2,,,,,,,,
20180412,75104,51906,150.6632167,-34.0248233,63.82,86.62,0,0,gps,,,,,,,,,,,,,
20180412,75104.6,,,,,,,,,$PDLM1,175107,+0.0,+0.40,+23.6,-5.62,,,,,,,
20180412,75104.62,,,,,,,,,$PDLM2,175107,+1.7,+4.02,+11.0,-8.33,,,,,,,
20180412,75104.62,,,,,,,,,$PDLMA,+13.22,+27.2,+0.0,-5.2,,,,,,,,
20180412,75105,51906,150.6632167,-34.0248233,63.82,86.62,0,0,gps,,,,,,,,,,,,,
20180412,75105.6,,,,,,,,,$PDLM1,175108,+0.1,+0.41,+23.7,-5.62,,,,,,,
20180412,75105.62,,,,,,,,,$PDLM2,175108,+1.3,+4.07,+11.0,-8.34,,,,,,,
20180412,75105.62,,,,,,,,,$PDLMA,+13.21,+27.2,+0.0,-5.2,,,,,,,,
20180412,75106,51906,150.6632167,-34.0248233,63.83,86.63,0,0,gps,,,,,,,,,,,,,
20180412,75106.59,,,,,,,,,$PDLM1,175109,-0.2,+0.41,+23.6,-5.62,,,,,,,
20180412,75106.6,,,,,,,,,$PDLM2,175109,+1.3,+4.02,+11.1,-8.33,,,,,,,
20180412,75106.6,,,,,,,,,$PDLMA,+13.22,+27.2,+0.0,-5.2,,,,,,,,
20180412,75107,51906,150.6632167,-34.0248233,63.83,86.63,0,0,gps,,,,,,,,,,,,,
20180412,75107.6,,,,,,,,,$PDLM1,175110,+0.0,+0.41,+23.7,-5.62,,,,,,,
20180412,75107.62,,,,,,,,,$PDLM2,175110,+1.2,+4.01,+11.0,-8.33,,,,,,,
20180412,75107.62,,,,,,,,,$PDLMA,+13.19,+27.2,+0.0,-5.2,,,,,,,,
20180412,75108,51906,150.6632167,-34.0248233,63.83,86.63,0,0,gps,,,,,,,,,,,,,
20180412,75108.6,,,,,,,,,$PDLM1,175111,+0.0,+0.41,+23.8,-5.62,,,,,,,
20180412,75108.62,,,,,,,,,$PDLM2,175111,+1.3,+4.01,+11.0,-8.33,,,,,,,
