,DUALEM,OpenEM,X1,X2,Y1,Y2
101,2.81507,7.87575,150.662315,150.662315,-34.024695,-34.024695
102,2.72327,7.87793,150.662325,150.662325,-34.024695,-34.024695
103,2.66001,7.90794,150.662335,150.662335,-34.024695,-34.024695
104,2.64158,7.92184,150.662345,150.662345,-34.024695,-34.024695
105,2.65478,7.90616,150.662355,150.662355,-34.024695,-34.024695
106,2.6575,7.89554,150.662365,150.662365,-34.024695,-34.024695
107,2.56609,7.92267,150.662375,150.662375,-34.024695,-34.024695
108,2.43701,7.96419,150.662385,150.662385,-34.024695,-34.024695
109,2.387,7.98263,150.662395,150.662395,-34.024695,-34.024695
110,2.26935,7.97465,150.662405,150.662405,-34.024695,-34.024695
111,2.06585,7.96349,150.662415,150.662415,-34.024695,-34.024695
112,1.98403,7.97438,150.662425,150.662425,-34.024695,-34.024695
113,2.03025,8.0135,150.662435,150.662435,-34.024695,-34.024695
114,2.09842,8.06604,150.662445,150.662445,-34.024695,-34.024695
115,2.15238,8.11077,150.662455,150.662455,-34.024695,-34.024695
116,2.1905,8.13479,150.662465,150.662465,-34.024695,-34.024695
117,2.21417,8.13989,150.662475,150.662475,-34.024695,-34.024695
118,2.22492,8.14452,150.662485,150.662485,-34.024695,-34.024695
119,2.22493,8.16835,150.662495,150.662495,-34.024695,-34.024695
120,2.21681,8.20129,150.662505,150.662505,-34.024695,-34.024695
121,2.20323,8.21778,150.662515,150.662515,-34.024695,-34.024695
122,2.18671,8.20738,150.662525,150.662525,-34.024695,-34.024695
123,2.16945,8.18406,150.662535,150.662535,-34.024695,-34.024695
124,2.1533,8.17109,150.662545,150.662545,-34.024695,-34.024695
125,3.08653,8.38765,150.662205,150.662205,-34.024705,-34.024705
126,3.08581,8.33624,150.662215,150.662215,-34.024705,-34.024705
127,3.08423,8.28264,150.662225,150.662225,-34.024705,-34.024705
128,3.08106,8.22777,150.662235,150.662235,-34.024705,-34.024705
129,3.08669,8.17337,150.662245,150.662245,-34.024705,-34.024705
130,3.11367,8.122,150.662255,150.662255,-34.024705,-34.024705
131,3.12537,8.07537,150.662265,150.662265,-34.024705,-34.024705
132,3.08361,8.03001,150.662275,150.662275,-34.024705,-34.024705
133,3.00209,7.97365,150.662285,150.662285,-34.024705,-34.024705
134,2.90714,7.8901,150.662295,150.662295,-34.024705,-34.024705
135,2.81213,7.78091,150.662305,150.662305,-34.024705,-34.024705
136,2.71729,7.69809,150.662315,150.662315,-34.024705,-34.024705
137,2.61711,7.71643,150.662325,150.662325,-34.024705,-34.024705
138,2.53672,7.80282,150.662335,150.662335,-34.024705,-34.024705
139,2.55617,7.84263,150.662345,150.662345,-34.024705,-34.024705
140,2.64641,7.79848,150.662355,150.662355,-34.024705,-34.024705
141,2.69369,7.75519,150.662365,150.662365,-34.024705,-34.024705
142,2.56712,7.80929,150.662375,150.662375,-34.024705,-34.024705
143,2.41669,7.89317,150.662385,150.662385,-34.024705,-34.024705
144,2.38829,7.91823,150.662395,150.662395,-34.024705,-34.024705
145,2.16366,7.88637,150.662405,150.662405,-34.024705,-34.024705
146,1.73359,7.84699,150.662415,150.662415,-34.024705,-34.024705
147,1.66734,7.85254,150.662425,150.662425,-34.024705,-34.024705
148,1.85327,7.91214,150.662435,150.662435,-34.024705,-34.024705
149,1.9807,7.99608,150.662445,150.662445,-34.024705,-34.024705
150,2.06131,8.06813,150.662455,150.662455,-34.024705,-34.024705
151,2.11668,8.11306,150.662465,150.662465,-34.024705,-34.024705
152,2.15098,8.13924,150.662475,150.662475,-34.024705,-34.024705
153,2.16701,8.16294,150.662485,150.662485,-34.024705,-34.024705
154,2.16845,8.1927,150.662495,150.662495,-34.024705,-34.024705
155,2.15924,8.22384,150.662505,150.662505,-34.024705,-34.024705
156,2.14316,8.24486,150.662515,150.662515,-34.024705,-34.024705
157,2.12359,8.24911,150.662525,150.662525,-34.024705,-34.024705
158,2.10332,8.23902,150.662535,150.662535,-34.024705,-34.024705
159,2.08461,8.21516,150.662545,150.662545,-34.024705,-34.024705
160,2.06928,8.15525,150.662555,150.662555,-34.024705,-34.024705
161,2.05903,8.02117,150.662565,150.662565,-34.024705,-34.024705
162,2.05508,7.90517,150.662575,150.662575,-34.024705,-34.024705
163,2.05764,8.01677,150.662585,150.662585,-34.024705,-34.024705
164,2.06575,8.19583,150.662595,150.662595,-34.024705,-34.024705
165,2.07803,8.32712,150.662605,150.662605,-34.024705,-34.024705
166,3.00423,8.35471,150.662205,150.662205,-34.024715,-34.024715
167,2.99291,8.29671,150.662215,150.662215,-34.024715,-34.024715
168,2.97815,8.23507,150.662225,150.662225,-34.024715,-34.024715
169,2.95482,8.17036,150.662235,150.662235,-34.024715,-34.024715
170,2.93361,8.10464,150.662245,150.662245,-34.024715,-34.024715
171,2.94725,8.04292,150.662255,150.662255,-34.024715,-34.024715
172,2.96083,7.99251,150.662265,150.662265,-34.024715,-34.024715
173,2.9333,7.95417,150.662275,150.662275,-34.024715,-34.024715
174,2.87389,7.90796,150.662285,150.662285,-34.024715,-34.024715
175,2.80185,7.81514,150.662295,150.662295,-34.024715,-34.024715
176,2.72897,7.65373,150.662305,150.662305,-34.024715,-34.024715
177,2.65401,7.50078,150.662315,150.662315,-34.024715,-34.024715
178,2.55201,7.53623,150.662325,150.662325,-34.024715,-34.024715
179,2.41952,7.71219,150.662335,150.662335,-34.024715,-34.024715
180,2.45757,7.79666,150.662345,150.662345,-34.024715,-34.024715
181,2.57104,7.72679,150.662355,150.662355,-34.024715,-34.024715
182,2.59649,7.64261,150.662365,150.662365,-34.024715,-34.024715
183,2.51467,7.7281,150.662375,150.662375,-34.024715,-34.024715
184,2.39639,7.85184,150.662385,150.662385,-34.024715,-34.024715
185,2.28327,7.87266,150.662395,150.662395,-34.024715,-34.024715
186,2.00257,7.80355,150.662405,150.662405,-34.024715,-34.024715
187,1.51969,7.7202,150.662415,150.662415,-34.024715,-34.024715
188,1.49843,7.72232,150.662425,150.662425,-34.024715,-34.024715
189,1.75166,7.80721,150.662435,150.662435,-34.024715,-34.024715
190,1.87786,7.92934,150.662445,150.662445,-34.024715,-34.024715
191,1.97569,8.02575,150.662455,150.662455,-34.024715,-34.024715
192,2.04871,8.07455,150.662465,150.662465,-34.024715,-34.024715
193,2.09307,8.098,150.662475,150.662475,-34.024715,-34.024715
194,2.11271,8.13124,150.662485,150.662485,-34.024715,-34.024715
195,2.11342,8.18051,150.662495,150.662495,-34.024715,-34.024715
196,2.10087,8.22856,150.662505,150.662505,-34.024715,-34.024715
197,2.08018,8.262,150.662515,150.662515,-34.024715,-34.024715
198,2.05571,8.27641,150.662525,150.662525,-34.024715,-34.024715
199,2.03089,8.27222,150.662535,150.662535,-34.024715,-34.024715
200,2.0082,8.24788,150.662545,150.662545,-34.024715,-34.024715
201,1.98958,8.19325,150.662555,150.662555,-34.024715,-34.024715
202,1.97752,8.09884,150.662565,150.662565,-34.024715,-34.024715
203,1.97463,8.02977,150.662575,150.662575,-34.024715,-34.024715
204,1.98136,8.1035,150.662585,150.662585,-34.024715,-34.024715
205,1.99529,8.23127,150.662595,150.662595,-34.024715,-34.024715
206,2.01359,8.33758,150.662605,150.662605,-34.024715,-34.024715
207,2.03477,8.42021,150.662615,150.662615,-34.024715,-34.024715
208,2.05824,8.4849,150.662625,150.662625,-34.024715,-34.024715
209,2.08349,8.53572,150.662635,150.662635,-34.024715,-34.024715
210,2.10973,8.57573,150.662645,150.662645,-34.024715,-34.024715
211,2.13587,8.60725,150.662655,150.662655,-34.024715,-34.024715
212,2.92822,8.32239,150.662205,150.662205,-34.024725,-34.024725
213,2.91206,8.25744,150.662215,150.662215,-34.024725,-34.024725
214,2.90137,8.18695,150.662225,150.662225,-34.024725,-34.024725
215,2.89804,8.11037,150.662235,150.662235,-34.024725,-34.024725
216,2.89987,8.02822,150.662245,150.662245,-34.024725,-34.024725
217,2.89495,7.94667,150.662255,150.662255,-34.024725,-34.024725
218,2.87075,7.88409,150.662265,150.662265,-34.024725,-34.024725
219,2.82767,7.85947,150.662275,150.662275,-34.024725,-34.024725
220,2.77288,7.85051,150.662285,150.662285,-34.024725,-34.024725
221,2.71676,7.78917,150.662295,150.662295,-34.024725,-34.024725
222,2.66933,7.6288,150.662305,150.662305,-34.024725,-34.024725
223,2.63406,7.45382,150.662315,150.662315,-34.024725,-34.024725
224,2.58322,7.49356,150.662325,150.662325,-34.024725,-34.024725
225,2.48802,7.69682,150.662335,150.662335,-34.024725,-34.024725
226,2.48835,7.80386,150.662345,150.662345,-34.024725,-34.024725
227,2.52704,7.76211,150.662355,150.662355,-34.024725,-34.024725
228,2.51906,7.70167,150.662365,150.662365,-34.024725,-34.024725
229,2.45823,7.76941,150.662375,150.662375,-34.024725,-34.024725
230,2.35841,7.86131,150.662385,150.662385,-34.024725,-34.024725
231,2.22095,7.85882,150.662395,150.662395,-34.024725,-34.024725
232,2.00724,7.76587,150.662405,150.662405,-34.024725,-34.024725
233,1.76278,7.6518,150.662415,150.662415,-34.024725,-34.024725
234,1.68043,7.64246,150.662425,150.662425,-34.024725,-34.024725
235,1.66299,7.74015,150.662435,150.662435,-34.024725,-34.024725
236,1.75961,7.89346,150.662445,150.662445,-34.024725,-34.024725
237,1.89646,7.99836,150.662455,150.662455,-34.024725,-34.024725
238,1.99048,8.02221,150.662465,150.662465,-34.024725,-34.024725
239,2.04257,8.00709,150.662475,150.662475,-34.024725,-34.024725
240,2.06268,8.0465,150.662485,150.662485,-34.024725,-34.024725
241,2.0595,8.13786,150.662495,150.662495,-34.024725,-34.024725
242,2.04065,8.21996,150.662505,150.662505,-34.024725,-34.024725
243,2.0127,8.272,150.662515,150.662515,-34.024725,-34.024725
244,1.98119,8.29573,150.662525,150.662525,-34.024725,-34.024725
245,1.95031,8.29597,150.662535,150.662535,-34.024725,-34.024725
246,1.92234,8.27627,150.662545,150.662545,-34.024725,-34.024725
247,1.89811,8.24021,150.662555,150.662555,-34.024725,-34.024725
248,1.88126,8.19875,150.662565,150.662565,-34.024725,-34.024725
249,1.87906,8.18035,150.662575,150.662575,-34.024725,-34.024725
250,1.89316,8.21094,150.662585,150.662585,-34.024725,-34.024725
251,1.91632,8.27759,150.662595,150.662595,-34.024725,-34.024725
252,1.94219,8.35429,150.662605,150.662605,-34.024725,-34.024725
253,1.9696,8.42519,150.662615,150.662615,-34.024725,-34.024725
254,1.9993,8.48433,150.662625,150.662625,-34.024725,-34.024725
255,2.03151,8.53148,150.662635,150.662635,-34.024725,-34.024725
256,2.06544,8.5686,150.662645,150.662645,-34.024725,-34.024725
257,2.09955,8.59762,150.662655,150.662655,-34.024725,-34.024725
258,2.13209,8.61979,150.662665,150.662665,-34.024725,-34.024725
259,2.16162,8.63641,150.662675,150.662675,-34.024725,-34.024725
260,2.18725,8.64959,150.662685,150.662685,-34.024725,-34.024725
261,2.20862,8.66201,150.662695,150.662695,-34.024725,-34.024725
262,2.22579,8.67566,150.662705,150.662705,-34.024725,-34.024725
263,2.85346,8.2918,150.662205,150.662205,-34.024735,-34.024735
264,2.8298,8.22009,150.662215,150.662215,-34.024735,-34.024735
265,2.8212,8.14124,150.662225,150.662225,-34.024735,-34.024735
266,2.83754,8.05317,150.662235,150.662235,-34.024735,-34.024735
267,2.86054,7.95201,150.662245,150.662245,-34.024735,-34.024735
268,2.83961,7.83756,150.662255,150.662255,-34.024735,-34.024735
269,2.78847,7.73931,150.662265,150.662265,-34.024735,-34.024735
270,2.73467,7.72473,150.662275,150.662275,-34.024735,-34.024735
271,2.68288,7.78373,150.662285,150.662285,-34.024735,-34.024735
272,2.64055,7.80269,150.662295,150.662295,-34.024735,-34.024735
273,2.62217,7.72625,150.662305,150.662305,-34.024735,-34.024735
274,2.6472,7.63,150.662315,150.662315,-34.024735,-34.024735
275,2.67276,7.6566,150.662325,150.662325,-34.024735,-34.024735
276,2.58822,7.78025,150.662335,150.662335,-34.024735,-34.024735
277,2.53326,7.85954,150.662345,150.662345,-34.024735,-34.024735
278,2.51172,7.85938,150.662355,150.662355,-34.024735,-34.024735
279,2.47938,7.84441,150.662365,150.662365,-34.024735,-34.024735
280,2.42011,7.87238,150.662375,150.662375,-34.024735,-34.024735
281,2.33097,7.90249,150.662385,150.662385,-34.024735,-34.024735
282,2.20961,7.87956,150.662395,150.662395,-34.024735,-34.024735
283,2.05374,7.80182,150.662405,150.662405,-34.024735,-34.024735
284,1.88099,7.71612,150.662415,150.662415,-34.024735,-34.024735
285,1.68281,7.68509,150.662425,150.662425,-34.024735,-34.024735
286,1.5,7.77358,150.662435,150.662435,-34.024735,-34.024735
287,1.66858,7.91173,150.662445,150.662445,-34.024735,-34.024735
288,1.845,7.99543,150.662455,150.662455,-34.024735,-34.024735
289,1.94817,7.96997,150.662465,150.662465,-34.024735,-34.024735
290,2.00128,7.8847,150.662475,150.662475,-34.024735,-34.024735
291,2.017,7.93843,150.662485,150.662485,-34.024735,-34.024735
292,2.00569,8.09307,150.662495,150.662495,-34.024735,-34.024735
293,1.97678,8.21391,150.662505,150.662505,-34.024735,-34.024735
294,1.9385,8.28279,150.662515,150.662515,-34.024735,-34.024735
295,1.8976,8.3126,150.662525,150.662525,-34.024735,-34.024735
296,1.85957,8.31369,150.662535,150.662535,-34.024735,-34.024735
297,1.82641,8.29305,150.662545,150.662545,-34.024735,-34.024735
298,1.79332,8.25804,150.662555,150.662555,-34.024735,-34.024735
299,1.76283,8.21953,150.662565,150.662565,-34.024735,-34.024735
300,1.75939,8.19634,150.662575,150.662575,-34.024735,-34.024735
301,1.79072,8.21982,150.662585,150.662585,-34.024735,-34.024735
302,1.83077,8.2851,150.662595,150.662595,-34.024735,-34.024735
303,1.86512,8.36057,150.662605,150.662605,-34.024735,-34.024735
304,1.89744,8.42872,150.662615,150.662615,-34.024735,-34.024735
305,1.93247,8.48366,150.662625,150.662625,-34.024735,-34.024735
306,1.97195,8.52619,150.662635,150.662635,-34.024735,-34.024735
307,2.01509,8.5596,150.662645,150.662645,-34.024735,-34.024735
308,2.0592,8.5858,150.662655,150.662655,-34.024735,-34.024735
309,2.10124,8.60472,150.662665,150.662665,-34.024735,-34.024735
310,2.13901,8.6167,150.662675,150.662675,-34.024735,-34.024735
311,2.17137,8.62467,150.662685,150.662685,-34.024735,-34.024735
312,2.19807,8.63364,150.662695,150.662695,-34.024735,-34.024735
313,2.21939,8.64734,150.662705,150.662705,-34.024735,-34.024735
314,2.23593,8.66561,150.662715,150.662715,-34.024735,-34.024735
315,2.24843,8.68576,150.662725,150.662725,-34.024735,-34.024735
316,2.25762,8.70521,150.662735,150.662735,-34.024735,-34.024735
317,2.26412,8.72223,150.662745,150.662745,-34.024735,-34.024735
318,2.26837,8.73536,150.662755,150.662755,-34.024735,-34.024735
319,2.27056,8.74279,150.662765,150.662765,-34.024735,-34.024735
320,2.81949,8.33471,150.662195,150.662195,-34.024745,-34.024745
321,2.77547,8.26396,150.662205,150.662205,-34.024745,-34.024745
322,2.73151,8.18609,150.662215,150.662215,-34.024745,-34.024745
323,2.70073,8.10056,150.662225,150.662225,-34.024745,-34.024745
324,2.69912,8.00578,150.662235,150.662235,-34.024745,-34.024745
325,2.71525,7.89484,150.662245,150.662245,-34.024745,-34.024745
326,2.71069,7.75199,150.662255,150.662255,-34.024745,-34.024745
327,2.68009,7.59819,150.662265,150.662265,-34.024745,-34.024745
328,2.63634,7.57958,150.662275,150.662275,-34.024745,-34.024745
329,2.59034,7.71582,150.662285,150.662285,-34.024745,-34.024745
330,2.55652,7.82137,150.662295,150.662295,-34.024745,-34.024745
331,2.55503,7.83672,150.662305,150.662305,-34.024745,-34.024745
332,2.61503,7.81861,150.662315,150.662315,-34.024745,-34.024745
333,2.66657,7.83806,150.662325,150.662325,-34.024745,-34.024745
334,2.58784,7.89475,150.662335,150.662335,-34.024745,-34.024745
335,2.52758,7.93877,150.662345,150.662345,-34.024745,-34.024745
336,2.4913,7.95053,150.662355,150.662355,-34.024745,-34.024745
337,2.4516,7.94927,150.662365,150.662365,-34.024745,-34.024745
338,2.39487,7.95119,150.662375,150.662375,-34.024745,-34.024745
339,2.31595,7.9441,150.662385,150.662385,-34.024745,-34.024745
340,2.21271,7.91366,150.662395,150.662395,-34.024745,-34.024745
341,2.0845,7.86597,150.662405,150.662405,-34.024745,-34.024745
342,1.93185,7.82289,150.662415,150.662415,-34.024745,-34.024745
343,1.76054,7.81868,150.662425,150.662425,-34.024745,-34.024745
344,1.65237,7.87879,150.662435,150.662435,-34.024745,-34.024745
345,1.7096,7.96928,150.662445,150.662445,-34.024745,-34.024745
346,1.8274,8.02161,150.662455,150.662455,-34.024745,-34.024745
347,1.92164,7.98098,150.662465,150.662465,-34.024745,-34.024745
348,1.96907,7.89178,150.662475,150.662475,-34.024745,-34.024745
349,1.97477,7.94689,150.662485,150.662485,-34.024745,-34.024745
350,1.95004,8.10625,150.662495,150.662495,-34.024745,-34.024745
351,1.90653,8.23177,150.662505,150.662505,-34.024745,-34.024745
352,1.85475,8.30269,150.662515,150.662515,-34.024745,-34.024745
353,1.80227,8.3315,150.662525,150.662525,-34.024745,-34.024745
354,1.75605,8.32819,150.662535,150.662535,-34.024745,-34.024745
355,1.72269,8.29873,150.662545,150.662545,-34.024745,-34.024745
356,1.68067,8.24903,150.662555,150.662555,-34.024745,-34.024745
357,1.60956,8.18869,150.662565,150.662565,-34.024745,-34.024745
358,1.59556,8.13037,150.662575,150.662575,-34.024745,-34.024745
359,1.67664,8.16738,150.662585,150.662585,-34.024745,-34.024745
360,1.74849,8.26937,150.662595,150.662595,-34.024745,-34.024745
361,1.78724,8.36101,150.662605,150.662605,-34.024745,-34.024745
362,1.81867,8.43128,150.662615,150.662615,-34.024745,-34.024745
363,1.85507,8.48094,150.662625,150.662625,-34.024745,-34.024745
364,1.90132,8.51644,150.662635,150.662635,-34.024745,-34.024745
365,1.95625,8.54564,150.662645,150.662645,-34.024745,-34.024745
366,2.01382,8.57029,150.662655,150.662655,-34.024745,-34.024745
367,2.06819,8.58635,150.662665,150.662665,-34.024745,-34.024745
368,2.11599,8.59127,150.662675,150.662675,-34.024745,-34.024745
369,2.15602,8.58946,150.662685,150.662685,-34.024745,-34.024745
370,2.18838,8.592,150.662695,150.662695,-34.024745,-34.024745
371,2.21384,8.6071,150.662705,150.662705,-34.024745,-34.024745
372,2.23344,8.63176,150.662715,150.662715,-34.024745,-34.024745
373,2.24834,8.6588,150.662725,150.662725,-34.024745,-34.024745
374,2.25964,8.68427,150.662735,150.662735,-34.024745,-34.024745
375,2.26823,8.70688,150.662745,150.662745,-34.024745,-34.024745
376,2.27472,8.72595,150.662755,150.662755,-34.024745,-34.024745
377,2.27932,8.7403,150.662765,150.662765,-34.024745,-34.024745
378,2.28178,8.74737,150.662775,150.662775,-34.024745,-34.024745
379,2.28137,8.74187,150.662785,150.662785,-34.024745,-34.024745
380,2.27688,8.71394,150.662795,150.662795,-34.024745,-34.024745
381,2.26714,8.64985,150.662805,150.662805,-34.024745,-34.024745
382,2.25281,8.56211,150.662815,150.662815,-34.024745,-34.024745
383,2.76204,8.31529,150.662195,150.662195,-34.024755,-34.024755
384,2.69642,8.23971,150.662205,150.662205,-34.024755,-34.024755
385,2.61522,8.15604,150.662215,150.662215,-34.024755,-34.024755
386,2.52875,8.06458,150.662225,150.662225,-34.024755,-34.024755
387,2.47971,7.96772,150.662235,150.662235,-34.024755,-34.024755
388,2.50661,7.86715,150.662245,150.662245,-34.024755,-34.024755
389,2.55351,7.74775,150.662255,150.662255,-34.024755,-34.024755
390,2.56171,7.60222,150.662265,150.662265,-34.024755,-34.024755
391,2.53203,7.58267,150.662275,150.662275,-34.024755,-34.024755
392,2.48718,7.72555,150.662285,150.662285,-34.024755,-34.024755
393,2.4532,7.85554,150.662295,150.662295,-34.024755,-34.024755
394,2.44509,7.91787,150.662305,150.662305,-34.024755,-34.024755
395,2.46537,7.94238,150.662315,150.662315,-34.024755,-34.024755
396,2.50921,7.96527,150.662325,150.662325,-34.024755,-34.024755
397,2.50705,7.99458,150.662335,150.662335,-34.024755,-34.024755
398,2.4851,8.01691,150.662345,150.662345,-34.024755,-34.024755
399,2.46033,8.02339,150.662355,150.662355,-34.024755,-34.024755
400,2.4262,8.01647,150.662365,150.662365,-34.024755,-34.024755
401,2.37644,7.99809,150.662375,150.662375,-34.024755,-34.024755
402,2.30831,7.96435,150.662385,150.662385,-34.024755,-34.024755
403,2.22081,7.91894,150.662395,150.662395,-34.024755,-34.024755
404,2.11156,7.88463,150.662405,150.662405,-34.024755,-34.024755
405,1.97148,7.88296,150.662415,150.662415,-34.024755,-34.024755
406,1.78049,7.91267,150.662425,150.662425,-34.024755,-34.024755
407,1.56052,7.96845,150.662435,150.662435,-34.024755,-34.024755
408,1.6103,8.03369,150.662445,150.662445,-34.024755,-34.024755
