,Time,Lon,Lat,Reading
203,815,150.663765,-34.022055,2.8
204,819,150.663785,-34.0220583,2.8
205,823,150.663805,-34.0220617,3.2
206,827,150.6638217,-34.022065,3.3
207,831,150.663825,-34.022065,3.3
208,835,150.663825,-34.022065,3.1
209,839,150.663825,-34.022065,3.6
210,843,150.663825,-34.022065,3.5
211,847,150.663825,-34.022065,3.3
212,851,150.663825,-34.022065,3.1
213,855,150.663825,-34.022065,3.3
214,859,150.663825,-34.022065,2.9
215,863,150.663825,-34.022065,3.2
216,867,150.663825,-34.022065,2.8
217,871,150.663825,-34.022065,3.0
218,875,150.663825,-34.022065,3.1
219,879,150.663825,-34.022065,2.8
220,883,150.663825,-34.022065,2.9
221,887,150.663825,-34.022065,2.7
222,891,150.663825,-34.022065,3.0
223,895,150.663825,-34.022065,3.2
224,899,150.663825,-34.022065,3.5
225,903,150.663825,-34.022065,3.3
226,907,150.663825,-34.022065,3.3
227,911,150.663825,-34.022065,3.3
228,915,150.663825,-34.022065,3.4
229,919,150.663825,-34.022065,3.3
230,923,150.663825,-34.022065,3.3
231,927,150.663825,-34.022065,3.3
232,931,150.663825,-34.022065,3.2
233,935,150.663825,-34.022065,3.4
234,939,150.663825,-34.022065,3.1
235,943,150.663825,-34.022065,2.7
236,947,150.663825,-34.022065,3.2
237,951,150.663825,-34.022065,2.8
238,955,150.663825,-34.022065,3.0
239,959,150.663825,-34.022065,3.3
240,963,150.663825,-34.022065,3.3
241,967,150.663825,-34.022065,3.3
242,971,150.663825,-34.022065,3.4
243,975,150.663825,-34.022065,3.3
244,979,150.663825,-34.022065,3.4
245,983,150.6638317,-34.0220667,3.5
246,987,150.663845,-34.02207,3.3
247,991,150.6638567,-34.0220767,3.3
248,995,150.6638683,-34.0220833,3.5
249,999,150.66388,-34.0220933,3.4
250,1003,150.6638917,-34.0221033,3.6
251,1007,150.6639,-34.0221133,3.5
252,1011,150.6639067,-34.022125,3.1
253,1015,150.6639083,-34.0221383,3.0
254,1019,150.6639067,-34.0221533,2.6
255,1023,150.6639017,-34.0221683,3.4
256,1027,150.6638967,-34.022185,3.5
257,1031,150.6638917,-34.0222067,3.7
258,1035,150.6638867,-34.0222283,3.8
259,1039,150.6638817,-34.0222533,3.5
260,1043,150.663875,-34.0222817,3.6
261,1047,150.6638683,-34.02231,3.8
262,1051,150.66386,-34.0223417,4.7
