Lat,Lon,ID,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64
-34.02130615,150.6634376,239,2.89,3.29,3.75,4.01,4.1,4.27,4.63,4.68,4.82,4.59,4.69,4.58,4.3,3.95,3.69,3.42,3.53,3.35,3.02,2.86,2.75,2.52,1.94,1.48,1.39,0.8299999,0.06999999,-0.44,-0.9599999,-1.69,-2.41,-3.11,-3.77,-4.1,-4.46,-4.96,-5.18,-5.05,-4.87,-4.86,-5.09,-4.71,-4.43,-4.24,-4.28,-3.97,-3.67,-3.43,-2.95,-3.07,-2.94,-2.61,-2.14,-1.93,-1.81,-1.22,-0.5,0.03999999,0.28,0.66,1.21,1.86,2.27,2.66
-34.02130705,150.66344091,240,2.31,2.93,4.55,5.0,4.17,4.36,5.45,6.4,5.990001,5.28,5.33,6.23,6.53,5.52,4.56,4.99,5.69,4.84,3.29,2.73,3.37,2.78,1.93,0.74,0.65,0.9700001,0.24,-1.23,-2.15,-1.78,-1.66,-2.69,-4.16,-4.23,-3.44,-3.93,-5.460001,-6.28,-5.579999,-5.180001,-5.9,-6.6,-6.510001,-5.54,-5.05,-5.55,-6.07,-4.89,-3.87,-3.65,-4.13,-3.68,-2.08,-1.24,-1.71,-1.82,-0.75,0.46,0.81,0.46,0.6799999,1.93,3.14,2.94
-34.02130607,150.66344087,241,3.710001,3.99,4.35,4.599999,4.65,4.71,5.01,5.0,5.19,5.18,4.82,4.76,5.04,5.349999,5.37,4.73,4.52,4.09,4.2,3.47,3.18,2.85,2.44,1.8,1.28,0.4299999,0.2799999,-0.69,-1.57,-2.34,-2.89,-3.42,-4.16,-4.51,-5.23,-5.59,-5.44,-5.18,-5.39,-5.26,-5.16,-4.98,-4.96,-4.67,-4.44,-4.380001,-4.39,-4.58,-4.3,-4.04,-3.81,-3.57,-3.54,-2.92,-2.11,-1.4,-0.9499999,-0.25,0.4000001,1.1,1.52,2.06,2.79,3.22
-34.02130587,150.66344051,242,2.98,4.0,3.78,3.32,3.6,4.91,5.27,4.79,4.410001,4.800001,5.54,5.340001,4.3,3.98,4.62,4.72,3.63,2.65,2.81,3.13,2.56,1.35,0.7399999,0.8400001,1.38,0.14,-1.23,-1.54,-1.28,-1.67,-2.84,-3.59,-3.24,-2.8,-3.58,-4.53,-4.5,-3.84,-4.02,-4.74,-5.28,-4.960001,-3.98,-4.56,-5.460001,-5.55,-4.52,-3.72,-3.9,-4.27,-3.36,-2.12,-2.06,-1.89,-1.63,-0.42,0.6099999,0.68,0.4799999,0.9799999,2.22,2.74,2.22,2.01
-34.02130578,150.66344037,244,2.76,3.29,3.75,3.53,3.69,4.12,4.53,4.62,4.39,4.42,4.66,5.06,4.79,4.36,4.25,4.5,4.32,4.01,3.1,2.71,2.39,2.57,1.73,1.12,0.69,-0.02000001,-0.4300001,-1.23,-1.66,-1.44,-2.47,-2.56,-3.0,-2.8,-2.98,-3.3,-3.83,-4.01,-4.08,-4.0,-4.39,-5.0,-4.880001,-4.93,-5.130001,-5.55,-5.35,-4.79,-4.53,-4.38,-4.12,-3.22,-2.41,-1.79,-1.51,-0.89,1.490116e-08,0.5699999,0.73,1.09,1.59,2.29,2.6,2.5
-34.02130334,150.66343789,315,2.31,3.47,4.51,4.14,3.69,3.93,4.91,5.449999,5.04,4.43,5.05,5.48,5.5,4.83,4.75,5.41,5.570001,4.93,3.75,4.06,3.99,3.21,1.79,1.09,1.07,0.79,-0.08999996,-1.35,-2.04,-1.95,-1.89,-2.91,-3.33,-3.52,-3.21,-3.780001,-4.54,-4.909999,-4.44,-4.68,-5.61,-6.14,-5.77,-4.97,-4.92,-5.62,-5.43,-4.17,-3.18,-3.6,-3.86,-3.24,-2.02,-1.82,-2.08,-1.92,-1.22,-0.65,-0.3299999,-0.36,0.27,1.5,2.22,2.11
-34.02130164,150.66343896,316,4.0,3.73,3.38,4.859999,6.49,6.47,5.57,5.95,7.24,7.84,7.0,5.82,6.19,7.0,6.39,4.64,3.56,4.22,4.6,3.43,1.53,1.73,2.74,2.24,0.68,-0.19,0.3899999,1.03,0.04999999,-1.79,-2.39,-1.93,-2.24,-4.14,-5.88,-5.820001,-5.35,-6.34,-7.96,-8.24,-7.100001,-6.46,-7.35,-7.989999,-7.03,-5.42,-5.0,-5.49,-5.290001,-3.9,-2.39,-2.77,-3.3,-2.64,-0.84,-0.34,-1.24,-1.27,0.17,1.65,1.63,0.9,1.52,3.17
-34.02129981,150.66344063,318,4.0,3.4,2.57,3.26,5.0,5.04,4.19,3.35,4.2,4.61,4.29,3.54,3.27,3.71,3.45,3.43,2.8,4.09,4.27,3.81,2.94,2.47,2.85,2.55,1.11,0.18,-0.27,-0.51,-1.29,-2.09,-2.99,-3.2,-2.97,-3.66,-4.18,-4.34,-4.15,-3.75,-5.04,-5.59,-5.3,-4.33,-4.65,-5.17,-5.03,-4.4,-4.31,-4.29,-4.33,-3.99,-2.7,-2.27,-1.99,-1.93,-1.03,-0.26,-0.2899999,-0.1600001,0.6,2.13,2.34,1.89,1.89,3.49
-34.02129725,150.66344108,319,2.62,3.56,4.54,4.37,4.35,4.1,4.33,4.7,4.73,4.6,4.39,5.19,4.67,4.48,4.579999,5.09,5.03,4.17,3.6,3.65,4.12,3.41,2.5,1.35,1.14,0.75,-0.33,-1.37,-2.11,-2.19,-2.76,-3.53,-3.99,-3.93,-4.01,-4.58,-5.01,-4.93,-4.67,-4.829999,-5.13,-5.3,-5.029999,-4.84,-5.03,-5.31,-5.129999,-4.69,-4.059999,-3.97,-3.68,-3.13,-2.51,-2.3,-1.99,-1.32,-0.4299999,0.47,0.9499999,0.81,1.47,2.41,3.18,2.68
-34.02129592,150.66344239,320,2.58,2.24,3.33,4.17,4.33,3.85,3.68,4.72,5.0,4.42,3.73,3.89,4.68,4.86,4.1,3.49,4.29,4.18,4.03,2.77,2.09,2.49,1.97,1.01,0.07,0.67,1.12,0.19,-1.3,-1.65,-1.01,-1.06,-2.330001,-3.78,-4.02,-3.81,-4.36,-5.49,-5.99,-5.61,-4.759999,-5.239999,-5.08,-5.07,-3.47,-3.06,-3.68,-3.8,-2.23,-1.56,-1.95,-2.92,-2.57,-1.72,-1.26,-1.35,-1.69,-0.8599999,-0.01000004,0.29,0.16,0.3100001,1.68,2.53
-34.02129619,150.66344459,321,3.13,3.73,3.84,3.86,4.39,4.7,5.05,4.610001,4.48,4.900001,4.909999,4.630001,4.34,4.58,4.94,4.440001,3.910001,3.56,3.4,3.220001,2.39,1.64,1.35,1.28,1.17,0.38,-0.25,-0.7800001,-1.06,-1.37,-2.43,-2.5,-2.78,-3.19,-4.1,-4.64,-4.81,-5.08,-5.79,-6.26,-6.14,-5.440001,-5.149999,-4.95,-4.94,-4.28,-4.03,-3.38,-3.44,-2.91,-2.44,-2.02,-2.0,-1.64,-1.11,-0.75,-0.64,-0.4099999,-0.06999999,0.73,1.42,1.59,1.85,2.55
-34.02129658,150.6634454,322,2.83,2.43,3.39,3.7,4.5,4.97,4.26,3.64,5.52,5.96,5.58,4.94,4.26,4.67,4.73,4.3,3.97,2.580001,3.05,2.27,1.63,1.68,1.45,0.8599999,0.18,-0.26,0.81,-0.3900001,-0.14,-1.2,-2.65,-1.46,-2.05,-2.07,-3.19,-5.09,-4.83,-4.6,-4.36,-4.840001,-5.22,-6.3,-5.289999,-5.17,-4.71,-4.72,-3.87,-4.02,-4.63,-2.83,-1.8,-2.08,-2.56,-2.61,-1.2,-0.45,-0.33,0.11,-0.55,-0.4699999,1.02,1.99,2.38,2.33
-34.02129677,150.66344563,323,3.23,3.73,4.200001,4.75,4.81,5.0,5.21,5.619999,5.43,5.07,4.89,5.179999,4.9,4.3,4.09,3.94,3.9,3.41,3.04,2.76,2.7,2.57,2.05,1.45,0.96,0.9099999,0.22,-0.52,-1.33,-1.87,-2.18,-3.04,-3.93,-4.409999,-4.68,-5.16,-5.49,-5.8,-5.69,-5.570001,-5.59,-5.71,-5.43,-4.84,-4.7,-4.940001,-4.720001,-4.0,-3.55,-3.13,-3.19,-2.87,-2.21,-1.78,-1.41,-1.2,-0.55,0.12,0.67,0.7599999,1.23,2.02,2.55,3.09
-34.0212968,150.66344572,325,3.89,3.98,4.08,4.71,5.42,5.89,5.789999,5.91,6.289999,6.800001,6.56,5.91,5.719999,5.93,5.73,4.88,4.28,4.05,3.84,3.41,2.71,2.1,2.27,1.87,1.24,0.58,0.2400001,0.3200001,-0.46,-1.45,-2.33,-2.69,-3.149999,-4.2,-5.06,-5.55,-5.739999,-6.3,-6.84,-7.32,-7.159999,-6.87,-6.819999,-7.09,-6.5,-5.86,-5.329999,-5.199999,-5.06,-4.17,-3.58,-3.17,-2.89,-2.39,-1.6,-0.6100001,-0.22,-0.16,0.6199999,1.5,1.95,1.95,2.4,3.08
-34.02129678,150.66344571,326,2.51,3.95,4.64,4.070001,4.369999,4.82,5.52,5.75,5.109999,4.87,5.75,5.93,5.24,4.45,4.52,5.02,4.51,3.29,2.89,2.72,2.98,2.08,1.24,0.9599999,2.11,1.27,0.19,-0.37,-0.41,-0.3,-1.57,-2.68,-3.92,-3.59,-4.14,-5.44,-6.55,-5.62,-5.57,-5.94,-6.43,-6.389999,-5.33,-4.710001,-4.95,-5.23,-4.43,-3.4,-2.87,-2.93,-3.23,-1.89,-1.59,-1.96,-2.25,-2.09,-0.55,-0.3,-0.42,-0.42,0.8,1.55,2.08,1.59
-34.02129676,150.66344571,327,3.03,2.83,3.2,4.08,4.85,4.96,4.74,5.099999,5.63,6.070001,5.65,5.53,5.86,6.17,5.630001,4.79,4.49,5.02,4.39,3.2,2.28,2.18,1.99,1.19,-0.02,-0.39,-0.18,-0.42,-1.26,-2.07,-2.18,-2.23,-2.93,-3.77,-4.38,-4.32,-4.18,-4.76,-5.829999,-5.74,-5.83,-6.18,-6.37,-6.44,-5.54,-5.03,-4.99,-4.7,-4.1,-3.09,-2.66,-2.64,-2.87,-1.91,-0.9700001,-0.76,-0.94,-0.55,0.3,0.92,0.92,0.91,1.59,2.54
-34.02129672,150.66344571,328,2.03,3.17,3.9,4.04,3.84,4.53,5.409999,5.279999,4.7,4.84,5.45,5.76,4.900001,4.52,4.63,5.289999,4.77,4.27,3.46,3.54,3.81,2.57,1.44,0.89,0.72,0.27,-0.85,-1.73,-1.39,-1.5,-1.94,-3.31,-3.8,-3.31,-3.47,-4.49,-5.400001,-5.22,-4.83,-4.96,-5.960001,-6.48,-5.770001,-4.86,-4.92,-5.329999,-4.59,-3.83,-3.31,-3.3,-3.25,-2.41,-1.78,-1.6,-1.59,-0.8200001,0.2400001,0.48,0.24,0.3900001,0.9200001,1.74,1.97,1.64
-34.02129671,150.66344571,329,3.54,3.83,3.55,3.95,4.86,5.31,4.949999,4.599999,4.74,5.18,5.25,4.26,3.87,4.28,4.62,4.179999,3.46,3.58,4.15,4.0,2.97,2.33,2.28,2.31,1.42,0.18,-0.5699999,-0.4099999,-0.63,-2.11,-3.04,-3.15,-2.79,-3.39,-4.55,-4.98,-4.35,-4.34,-4.85,-5.55,-5.5,-4.72,-4.62,-5.26,-5.61,-4.53,-3.73,-3.94,-4.43,-3.86,-2.74,-2.22,-2.56,-2.67,-1.7,-0.7,-0.53,-0.92,-0.4099999,0.7900001,1.66,1.58,1.42,2.43
-34.02129667,150.66344571,330,2.53,3.59,3.63,3.81,4.42,4.58,4.909999,5.33,5.56,6.05,5.89,5.67,5.509999,5.670001,5.28,4.7,4.05,3.48,3.34,2.79,2.7,1.76,1.24,0.81,0.97,0.49,-0.01,-0.48,-1.2,-1.37,-1.68,-2.09,-2.19,-2.97,-3.35,-3.83,-4.4,-5.08,-5.71,-6.079999,-6.389999,-6.450001,-5.819999,-5.97,-5.77,-5.589999,-5.34,-4.78,-4.48,-3.77,-3.52,-3.13,-2.66,-1.96,-1.29,-0.85,-0.5,-3.72529e-09,0.53,1.01,1.59,1.94,2.37,2.26
-34.02129668,150.66344572,331,2.53,3.59,4.2,4.3,3.79,4.059999,5.2,5.53,4.89,4.64,5.35,6.219999,5.799999,4.79,4.6,5.24,4.98,4.02,2.92,2.97,3.26,2.47,1.13,0.26,0.6300001,0.58,-0.41,-1.7,-1.75,-1.31,-1.72,-2.56,-3.59,-3.35,-3.08,-3.85,-5.07,-5.26,-4.6,-4.61,-5.61,-6.24,-5.46,-4.81,-5.01,-5.74,-5.45,-4.36,-3.66,-3.96,-4.16,-3.31,-1.99,-1.62,-2.02,-1.57,-0.37,0.56,0.61,0.33,1.16,2.17,2.91,2.48
-34.02129668,150.66344573BTM-GG-34.02129668,150.66344573,333,3.36,3.45,3.05,3.76,4.74,5.199999,4.65,4.449999,5.239999,5.98,5.369999,4.59,4.64,5.12,5.18,4.31,3.53,3.59,3.98,3.77,2.26,2.09,2.24,2.1,0.9499999,-0.21,-0.5699999,-0.5,-1.02,-2.22,-3.21,-3.4,-3.27,-4.01,-4.77,-4.94,-4.08,-4.04,-5.150001,-5.82,-5.28,-4.81,-5.06,-5.46,-5.3,-4.47,-4.2,-4.650001,-4.6,-3.78,-2.66,-2.57,-3.2,-2.56,-0.9900001,-0.16,-0.15,-0.48,0.69,1.6,1.86,1.61,1.77,2.64
-34.02129669,150.66344573,334,2.25,2.65,3.55,3.81,3.82,4.11,4.51,4.78,4.75,4.24,4.35,5.23,5.249999,4.47,4.34,4.8,5.22,4.64,3.69,3.4,3.88,3.7,2.25,1.17,0.5299999,0.41,-0.5499999,-1.45,-2.44,-2.45,-2.65,-3.43,-3.94,-3.54,-3.08,-3.44,-4.45,-4.71,-4.17,-4.16,-4.75,-5.66,-5.52,-5.039999,-5.03,-5.48,-5.620001,-4.56,-3.55,-3.27,-3.53,-2.84,-1.61,-1.04,-1.37,-1.27,-0.22,0.64,0.89,0.1399999,0.6199999,1.5,2.29,2.09
-34.0212967,150.66344574,335,3.46,3.77,3.7,4.15,5.07,5.63,5.39,5.149999,5.47,6.079999,5.960001,5.519999,5.23,5.57,5.84,5.21,4.27,4.08,4.32,3.74,2.6,1.79,1.58,1.32,0.21,-0.36,-0.9,-0.8299999,-1.17,-1.92,-2.74,-2.73,-2.68,-3.2,-4.16,-4.61,-4.42,-4.82,-5.52,-6.24,-6.1,-5.84,-5.97,-6.34,-6.359999,-5.65,-4.93,-4.79,-4.849999,-4.18,-3.16,-2.59,-2.6,-2.39,-1.43,-0.57,-0.43,-0.3,0.04999999,1.07,1.69,1.65,1.82,2.48
