,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
5176,20710,149.8080667,-30.2841917,106.1,136.6,0.57,2.66,55.8,94.9,-1.02,-3.81
5177,20714,149.8080367,-30.2842167,102.8,133.8,0.57,2.62,52.4,90.3,-1.01,-3.82
5178,20718,149.8080067,-30.2842417,99.1,130.3,0.56,2.57,49.9,88.3,-1.01,-3.83
5179,20722,149.807975,-30.2842683,100.4,129.2,0.55,2.51,52.1,89.7,-1.0,-3.84
5180,20726,149.807945,-30.2842933,94.0,124.7,0.55,2.49,47.3,83.5,-0.98,-3.81
5181,20730,149.807915,-30.2843183,94.9,125.8,0.56,2.47,46.8,82.8,-1.0,-3.86
5182,20734,149.8078833,-30.2843433,98.8,127.1,0.55,2.46,50.7,89.0,-1.0,-3.84
5183,20738,149.8078533,-30.2843683,97.1,124.9,0.55,2.44,49.9,88.1,-0.99,-3.83
5184,20742,149.8078217,-30.2843933,96.6,124.8,0.54,2.46,50.0,86.4,-1.0,-3.88
5185,20746,149.80779,-30.2844183,94.9,123.4,0.55,2.44,49.3,84.5,-0.99,-3.81
5186,20750,149.80776,-30.2844433,96.1,124.9,0.55,2.43,49.3,84.4,-1.0,-3.86
5187,20754,149.8077283,-30.2844683,100.2,124.7,0.55,2.43,54.7,93.9,-0.99,-3.83
5188,20758,149.8076983,-30.284495,94.0,125.4,0.54,2.44,47.9,84.0,-1.0,-3.84
5189,20762,149.8076667,-30.28452,90.2,123.0,0.55,2.46,45.2,79.8,-1.01,-3.85
5190,20766,149.8076367,-30.284545,93.5,123.0,0.56,2.45,49.2,83.8,-0.99,-3.79
5191,20770,149.807605,-30.28457,92.7,123.5,0.57,2.5,47.0,81.9,-0.99,-3.78
5192,20774,149.8075733,-30.284595,93.4,123.0,0.56,2.5,49.2,83.2,-0.99,-3.8
5193,20778,149.8075433,-30.2846217,102.4,126.5,0.57,2.53,57.8,93.1,-0.99,-3.78
5194,20782,149.8075117,-30.2846467,101.4,131.4,0.58,2.56,53.4,91.6,-0.98,-3.78
5195,20786,149.8074817,-30.2846717,99.5,130.5,0.59,2.57,52.0,90.0,-0.98,-3.74
5196,20790,149.80745,-30.2846967,94.8,126.8,0.58,2.56,47.7,84.2,-1.0,-3.8
5197,20794,149.8074183,-30.2847217,92.8,126.0,0.58,2.55,45.8,81.8,-0.99,-3.8
5198,20798,149.8073867,-30.2847467,97.7,125.1,0.59,2.54,51.6,88.4,-0.99,-3.78
5199,20802,149.807355,-30.2847717,94.3,126.3,0.58,2.59,46.6,84.4,-1.0,-3.82
5200,20806,149.807325,-30.2847967,91.2,125.1,0.57,2.57,43.9,79.3,-1.0,-3.83
5201,20810,149.807295,-30.2848233,92.0,125.0,0.57,2.58,44.4,81.9,-0.99,-3.79
5202,20814,149.807265,-30.2848483,96.8,125.7,0.58,2.57,51.0,85.2,-1.0,-3.8
5203,20818,149.807235,-30.2848733,96.0,126.4,0.58,2.56,48.4,86.0,-1.0,-3.76
5204,20822,149.8072067,-30.284895,90.9,123.2,0.57,2.54,44.2,80.1,-1.0,-3.82
5205,20826,149.8071817,-30.2849167,89.7,124.1,0.57,2.54,42.7,77.5,-1.0,-3.79
5206,20830,149.80716,-30.2849367,89.3,120.4,0.57,2.54,44.6,78.9,-0.99,-3.8
5207,20834,149.8071417,-30.2849517,90.5,125.5,0.58,2.59,43.4,78.6,-0.99,-3.73
5208,20838,149.8071217,-30.284955,95.6,126.7,0.6,2.65,48.8,86.3,-0.97,-3.66
5209,20842,149.8071033,-30.2849483,99.4,134.3,0.63,2.72,50.3,87.5,-0.98,-3.64
5210,20846,149.8070933,-30.284935,100.3,126.4,0.67,2.81,53.7,91.0,-0.97,-3.61
5211,20850,149.807095,-30.2849167,99.5,132.3,0.7,2.93,50.7,89.9,-0.97,-3.55
5212,20854,149.8071083,-30.2849017,103.0,136.0,0.7,3.02,49.5,90.9,-0.98,-3.64
5213,20858,149.8071267,-30.28489,99.1,131.7,0.72,3.02,50.9,88.3,-0.99,-3.6
5214,20862,149.8071483,-30.284875,98.1,126.4,0.65,2.81,52.7,88.5,-1.0,-3.68
5215,20866,149.80717,-30.28486,95.5,130.4,0.63,2.71,46.0,84.8,-0.98,-3.72
5216,20870,149.8071933,-30.2848417,90.3,124.2,0.59,2.66,42.6,78.8,-1.0,-3.81
5217,20874,149.8072183,-30.2848217,88.1,120.1,0.58,2.59,43.3,78.3,-1.01,-3.82
5218,20878,149.8072433,-30.2848017,86.6,122.0,0.6,2.62,41.5,75.7,-1.03,-3.84
5219,20882,149.8072683,-30.28478,89.8,123.6,0.6,2.62,43.7,78.1,-1.02,-3.84
5220,20886,149.807295,-30.2847583,94.6,123.4,0.59,2.6,49.2,85.2,-1.02,-3.81
5221,20890,149.8073217,-30.284735,92.3,125.3,0.59,2.63,45.9,82.1,-1.01,-3.79
5222,20894,149.80735,-30.2847117,91.0,127.0,0.6,2.64,42.0,79.4,-1.0,-3.77
5223,20898,149.8073767,-30.2846883,89.6,123.3,0.59,2.64,43.1,77.8,-1.01,-3.75
5224,20902,149.8074033,-30.284665,90.3,125.6,0.61,2.6,41.8,79.0,-0.99,-3.71
5225,20906,149.8074317,-30.2846433,91.7,123.7,0.59,2.57,44.7,81.7,-1.0,-3.8
5226,20910,149.8074617,-30.2846233,92.2,125.6,0.59,2.59,44.8,79.6,-0.99,-3.79
5227,20914,149.80749,-30.2846,93.3,122.2,0.58,2.54,48.0,82.7,-0.99,-3.81
5228,20918,149.8075183,-30.2845767,90.8,123.7,0.58,2.57,45.4,81.5,-1.01,-3.86
5229,20922,149.8075467,-30.2845533,94.6,125.8,0.58,2.57,48.1,83.7,-0.99,-3.79
5230,20926,149.8075767,-30.28453,95.8,125.6,0.57,2.57,49.3,87.2,-1.01,-3.8
5231,20930,149.807605,-30.284505,95.0,127.1,0.59,2.55,48.2,85.2,-0.99,-3.81
5232,20934,149.807635,-30.28448,92.3,125.4,0.58,2.53,45.3,82.5,-1.0,-3.76
5233,20938,149.8076633,-30.2844567,90.8,124.7,0.59,2.52,43.4,79.9,-1.0,-3.8
5234,20942,149.8076933,-30.2844317,89.4,125.3,0.59,2.53,42.1,79.1,-1.03,-3.84
5235,20946,149.8077233,-30.2844067,90.5,124.1,0.57,2.48,43.3,81.1,-1.01,-3.86
5236,20950,149.8077533,-30.2843817,92.4,123.7,0.58,2.48,46.5,82.4,-1.0,-3.84
5237,20954,149.8077833,-30.2843583,90.7,124.1,0.58,2.47,45.0,80.8,-1.01,-3.85
5238,20958,149.8078133,-30.2843333,93.3,125.4,0.58,2.51,46.3,83.6,-1.0,-3.83
5239,20962,149.8078433,-30.2843083,93.0,126.6,0.57,2.49,45.3,81.9,-0.99,-3.81
5240,20966,149.807875,-30.284285,96.7,123.1,0.57,2.44,51.8,88.1,-0.99,-3.84
5241,20970,149.807905,-30.28426,92.2,125.4,0.57,2.47,45.0,82.3,-1.0,-3.84
5242,20974,149.807935,-30.284235,91.7,120.9,0.58,2.51,47.2,82.2,-0.99,-3.8
5243,20978,149.807965,-30.2842117,93.5,122.7,0.58,2.5,47.7,83.2,-0.99,-3.83
5244,20982,149.8079933,-30.2841883,91.0,122.4,0.57,2.5,44.1,81.7,-1.0,-3.86
5245,20986,149.8080217,-30.284165,93.3,123.5,0.56,2.51,48.0,82.4,-0.99,-3.8
5246,20990,149.80805,-30.2841417,99.0,130.4,0.58,2.56,51.0,87.7,-0.99,-3.79
5247,20994,149.8080767,-30.2841183,100.9,129.9,0.58,2.6,52.7,92.8,-0.99,-3.77
5248,20998,149.8081033,-30.284095,101.8,128.4,0.59,2.65,55.6,90.8,-1.01,-3.81
5249,21002,149.8081317,-30.2840733,101.8,137.4,0.6,2.71,49.6,91.3,-1.05,-3.81
5250,21006,149.8081583,-30.2840517,101.3,136.6,0.59,2.7,48.3,91.4,-1.04,-3.82
5251,21010,149.808185,-30.2840283,101.8,136.4,0.6,2.74,51.5,90.3,-1.03,-3.82
5252,21014,149.8082133,-30.2840067,101.9,134.3,0.6,2.66,50.0,92.2,-1.01,-3.8
5253,21018,149.8082383,-30.2839833,99.3,137.9,0.6,2.67,47.4,86.1,-1.01,-3.77
5254,21022,149.8082667,-30.2839617,104.2,135.0,0.6,2.71,55.6,95.5,-1.02,-3.77
5255,21026,149.8082933,-30.2839383,101.5,135.1,0.59,2.65,51.6,91.0,-1.01,-3.81
5256,21030,149.8083217,-30.2839167,98.1,136.3,0.59,2.68,46.4,85.9,-1.01,-3.83
5257,21034,149.80835,-30.283895,101.8,134.7,0.6,2.67,51.6,90.9,-1.01,-3.79
5258,21038,149.8083783,-30.2838717,103.4,135.3,0.6,2.69,54.1,92.7,-1.0,-3.76
5259,21042,149.8084067,-30.2838483,106.0,136.0,0.6,2.74,57.1,95.2,-1.02,-3.86
5260,21046,149.8084333,-30.2838267,106.6,137.3,0.59,2.74,54.9,97.0,-1.03,-3.81
5261,21050,149.80846,-30.2838033,104.9,138.8,0.6,2.74,52.0,93.4,-1.01,-3.8
5262,21054,149.8084883,-30.2837817,107.5,143.2,0.59,2.74,53.5,96.4,-1.01,-3.75
5263,21058,149.808515,-30.28376,112.0,138.6,0.57,2.74,62.0,101.2,-1.02,-3.85
5264,21062,149.8085433,-30.2837367,112.4,140.4,0.57,2.73,61.3,102.8,-1.01,-3.86
5265,21066,149.8085717,-30.2837133,112.7,139.6,0.56,2.71,62.0,102.8,-1.01,-3.87
5266,21070,149.8086,-30.28369,115.7,141.4,0.56,2.7,65.3,106.0,-1.02,-3.86
5267,21074,149.8086283,-30.2836683,112.4,139.6,0.55,2.68,61.5,103.4,-1.0,-3.91
5268,21078,149.8086567,-30.283645,111.6,137.6,0.56,2.7,62.8,101.9,-1.02,-3.91
5269,21082,149.8086833,-30.2836217,113.9,142.0,0.56,2.7,63.5,103.5,-1.02,-3.88
5270,21086,149.80871,-30.2836,114.4,141.0,0.55,2.73,63.0,105.8,-1.03,-3.93
5271,21090,149.808735,-30.2835783,108.7,139.4,0.55,2.72,57.4,98.4,-1.0,-3.88
5272,21094,149.8087617,-30.2835583,108.4,138.1,0.57,2.74,58.8,98.3,-1.02,-3.9
5273,21098,149.808785,-30.2835383,110.0,139.0,0.58,2.72,60.3,101.5,-1.03,-3.85
5274,21102,149.8088083,-30.28352,106.2,142.6,0.58,2.76,53.2,95.2,-1.03,-3.89
5275,21106,149.8088283,-30.2835033,108.1,136.8,0.58,2.78,59.0,96.7,-1.04,-3.89
5276,21110,149.8088467,-30.2834883,113.5,143.5,0.58,2.77,60.4,103.1,-1.02,-3.83
5277,21114,149.8088633,-30.283475,113.8,138.6,0.59,2.81,65.6,105.0,-1.02,-3.85
5278,21118,149.8088767,-30.2834633,112.1,140.9,0.6,2.78,59.8,104.4,-1.02,-3.77
5279,21122,149.8088833,-30.2834517,109.1,143.8,0.61,2.78,55.3,97.0,-0.99,-3.78
5280,21126,149.808885,-30.2834383,107.5,141.9,0.61,2.79,54.9,93.3,-1.01,-3.85
5281,21130,149.80888,-30.2834283,108.1,138.1,0.61,2.87,58.5,95.0,-1.03,-3.83
5282,21134,149.8088717,-30.28342,111.2,136.3,0.62,2.94,62.7,99.9,-1.04,-3.74
5283,21138,149.8088617,-30.283415,113.9,138.5,0.64,3.0,63.7,104.3,-1.01,-3.74
5284,21142,149.80886,-30.2834167,116.3,141.8,0.65,3.01,64.5,106.2,-1.02,-3.82
5285,21146,149.80886,-30.283415,116.9,142.7,0.66,3.03,65.1,106.8,-1.03,-3.87
5286,21150,149.80886,-30.283415,116.6,142.6,0.66,3.04,64.9,106.8,-1.01,-3.87
5287,21154,149.80886,-30.283415,116.6,142.3,0.66,3.04,65.0,106.7,-1.02,-3.87
5288,21158,149.808855,-30.283415,116.1,142.5,0.66,3.05,64.9,106.7,-1.0,-3.89
5289,21162,149.8088467,-30.2834167,116.1,143.9,0.68,3.08,63.9,106.0,-1.0,-3.81
5290,21166,149.8088367,-30.2834183,115.6,142.8,0.67,3.1,63.8,104.7,-0.98,-3.61
5291,21170,149.80883,-30.2834233,116.2,143.3,0.66,3.11,63.9,105.0,-0.98,-3.84
5292,21174,149.8088267,-30.2834267,117.1,143.4,0.7,3.22,65.2,106.6,-1.01,-3.96
5293,21178,149.8088267,-30.2834267,116.1,143.0,0.7,3.18,63.6,105.0,-1.01,-3.97
5294,21182,149.8088283,-30.2834267,116.0,143.1,0.7,3.22,63.8,105.5,-1.01,-3.95
5295,21186,149.8088283,-30.2834267,116.2,143.0,0.7,3.21,64.0,105.2,-1.0,-3.95
5296,21190,149.8088283,-30.2834267,116.3,143.0,0.71,3.24,63.8,105.1,-1.0,-3.95
5297,21194,149.8088283,-30.2834267,116.2,142.7,0.71,3.21,63.9,105.2,-1.0,-3.93
5298,21198,149.8088283,-30.2834267,116.2,142.7,0.71,3.2,63.8,105.6,-1.0,-3.95
5299,21202,149.8088283,-30.2834267,116.5,142.8,0.7,3.21,63.9,105.5,-1.0,-4.0
5300,21206,149.8088283,-30.2834267,116.6,142.9,0.7,3.22,64.0,105.5,-1.0,-3.96
5301,21210,149.8088283,-30.2834267,116.9,143.0,0.71,3.2,63.8,105.5,-1.0,-3.96
5302,21214,149.8088283,-30.2834267,116.3,143.1,0.7,3.21,63.9,105.3,-1.0,-3.99
5303,21218,149.8088283,-30.2834267,116.6,143.1,0.7,3.2,63.8,105.3,-1.0,-3.96
5304,21222,149.8088283,-30.2834267,116.2,142.7,0.7,3.23,63.9,105.5,-1.0,-3.97
5305,21226,149.8088283,-30.2834267,116.7,142.8,0.7,3.22,63.9,105.7,-1.0,-3.96
5306,21230,149.8088283,-30.2834267,116.5,143.0,0.7,3.22,63.8,105.3,-1.0,-3.95
5307,21234,149.8088283,-30.2834267,116.1,142.8,0.7,3.22,63.8,105.5,-1.0,-3.95
5308,21238,149.8088283,-30.2834267,116.0,142.9,0.71,3.22,63.8,105.4,-1.0,-3.93
5309,21242,149.8088283,-30.2834267,116.2,142.9,0.7,3.21,63.8,105.2,-1.0,-3.94
5310,21246,149.8088283,-30.2834267,115.6,143.0,0.7,3.24,63.8,105.4,-1.0,-3.95
5311,21250,149.8088283,-30.2834267,115.9,143.0,0.7,3.23,63.9,105.6,-1.0,-3.96
5312,21254,149.8088283,-30.2834267,115.9,143.0,0.71,3.24,63.9,105.6,-1.0,-3.94
5313,21258,149.8088283,-30.2834267,116.0,143.0,0.71,3.23,63.8,105.6,-1.0,-3.92
5314,21262,149.8088283,-30.2834267,116.1,142.9,0.71,3.24,63.9,105.7,-1.0,-3.95
5315,21266,149.8088283,-30.2834267,116.3,142.9,0.71,3.21,64.0,105.3,-1.0,-3.97
5316,21270,149.8088267,-30.2834267,116.3,142.8,0.71,3.22,63.8,105.6,-1.01,-3.92
5317,21274,149.8088267,-30.2834283,115.9,142.7,0.7,3.22,63.4,105.4,-1.02,-3.89
5318,21278,149.8088267,-30.2834283,114.8,142.4,0.69,3.2,62.8,104.4,-1.04,-3.74
5319,21282,149.8088267,-30.2834283,114.8,142.0,0.69,3.2,62.7,104.2,-1.04,-3.72
5320,21286,149.808825,-30.2834283,114.9,141.7,0.68,3.19,62.3,103.9,-1.05,-3.72
5321,21290,149.80882,-30.2834333,113.4,141.6,0.66,3.15,60.8,102.6,-1.07,-3.69
5322,21294,149.8088133,-30.2834383,112.5,140.4,0.66,3.07,60.4,102.1,-1.03,-3.61
5323,21298,149.808805,-30.283445,108.5,137.0,0.63,2.96,58.3,99.3,-1.07,-3.75
5324,21302,149.808795,-30.2834517,102.5,132.0,0.62,2.9,56.8,95.1,-1.07,-3.83
5325,21306,149.808785,-30.2834583,102.9,130.6,0.66,2.9,56.2,95.4,-1.04,-3.69
5326,21310,149.808775,-30.2834667,102.4,136.8,0.64,2.83,49.8,95.0,-1.02,-3.76
5327,21314,149.808765,-30.2834733,101.1,141.0,0.61,2.78,44.9,90.1,-1.04,-3.84
5328,21318,149.8087533,-30.2834817,100.4,141.7,0.57,2.81,44.5,87.4,-1.06,-4.0
5329,21322,149.8087417,-30.2834917,103.4,141.2,0.55,2.77,46.6,90.6,-1.06,-3.83
5330,21326,149.80873,-30.2835017,104.7,144.4,0.55,2.74,47.1,92.6,-1.02,-3.85
5331,21330,149.8087183,-30.2835117,106.7,144.4,0.57,2.75,50.5,93.9,-1.02,-3.82
5332,21334,149.808705,-30.2835217,110.2,146.0,0.56,2.73,52.3,97.6,-1.05,-3.87
5333,21338,149.8086917,-30.2835333,109.4,142.5,0.56,2.78,54.7,98.7,-1.07,-3.88
5334,21342,149.8086767,-30.283545,109.8,144.9,0.56,2.77,53.0,100.8,-1.04,-3.86
5335,21346,149.8086617,-30.2835567,110.5,148.2,0.55,2.71,51.5,99.2,-1.03,-3.9
5336,21350,149.8086467,-30.28357,109.9,147.1,0.54,2.73,51.1,97.9,-1.05,-3.95
5337,21354,149.80863,-30.2835833,111.7,148.2,0.54,2.76,52.6,98.4,-1.07,-3.93
5338,21358,149.8086133,-30.2835967,114.1,147.2,0.55,2.72,55.1,102.0,-1.05,-3.93
5339,21362,149.8085967,-30.28361,112.3,142.7,0.54,2.72,56.9,101.6,-1.07,-3.96
5340,21366,149.80858,-30.283625,111.6,146.4,0.54,2.73,53.3,100.8,-1.07,-3.94
5341,21370,149.8085617,-30.2836367,114.7,148.4,0.53,2.76,56.7,101.8,-1.07,-3.99
5342,21374,149.8085467,-30.2836517,114.8,144.6,0.54,2.78,58.3,105.0,-1.07,-3.85
5343,21378,149.8085317,-30.2836667,111.5,148.2,0.56,2.71,51.4,101.9,-1.02,-3.96
5344,21382,149.808515,-30.28368,108.7,148.4,0.59,2.77,50.5,97.0,-1.03,-4.09
5345,21386,149.8084967,-30.283695,111.1,148.1,0.62,2.8,52.0,98.6,-1.05,-4.03
5346,21390,149.80848,-30.2837083,109.8,146.0,0.62,2.79,52.2,100.0,-1.06,-3.89
5347,21394,149.8084617,-30.2837233,106.4,147.5,0.64,2.82,47.3,94.5,-1.06,-3.95
5348,21398,149.808445,-30.2837367,105.9,144.4,0.64,2.83,49.3,92.5,-1.08,-3.93
5349,21402,149.8084267,-30.2837517,106.8,142.5,0.64,2.8,50.2,97.1,-1.04,-3.91
5350,21406,149.8084083,-30.2837667,101.7,142.6,0.64,2.83,44.2,90.6,-1.06,-3.94
5351,21410,149.80839,-30.2837817,100.1,142.8,0.64,2.85,43.5,87.2,-1.09,-3.92
5352,21414,149.8083717,-30.2837967,102.5,142.5,0.65,2.86,46.6,90.7,-1.07,-3.89
5353,21418,149.8083533,-30.2838117,106.7,148.9,0.66,2.86,47.4,94.0,-1.05,-3.92
5354,21422,149.808335,-30.2838283,108.7,146.1,0.64,2.85,53.0,97.3,-1.06,-3.82
5355,21426,149.8083167,-30.2838433,113.0,150.5,0.65,2.84,56.6,100.7,-1.05,-3.92
5356,21430,149.8082967,-30.2838583,113.1,144.0,0.66,2.85,58.6,103.7,-1.07,-3.82
5357,21434,149.8082783,-30.2838733,107.5,147.8,0.65,2.84,48.2,97.3,-1.07,-3.87
5358,21438,149.80826,-30.2838883,102.2,142.6,0.65,2.81,45.0,90.1,-1.06,-3.82
5359,21442,149.8082417,-30.2839033,101.5,143.5,0.65,2.78,43.0,88.5,-1.06,-3.88
5360,21446,149.8082267,-30.2839167,99.6,139.3,0.63,2.7,43.0,87.0,-1.04,-3.9
5361,21450,149.8082117,-30.2839283,101.5,140.5,0.66,2.79,45.2,91.1,-1.05,-3.85
5362,21454,149.8081983,-30.28394,101.1,144.1,0.65,2.83,41.8,88.2,-1.09,-3.89
5363,21458,149.808185,-30.2839517,98.7,139.1,0.65,2.77,42.9,86.6,-1.05,-3.81
5364,21462,149.80817,-30.2839617,101.0,143.9,0.65,2.77,42.9,88.0,-1.05,-3.88
5365,21466,149.8081567,-30.2839733,100.7,136.3,0.64,2.8,49.4,88.2,-1.08,-3.83
5366,21470,149.8081433,-30.283985,103.8,142.3,0.64,2.76,46.5,94.2,-1.04,-3.86
5367,21474,149.80813,-30.283995,103.0,141.6,0.64,2.75,47.5,90.5,-1.05,-3.94
5368,21478,149.808115,-30.2840067,102.9,143.2,0.65,2.78,44.6,90.8,-1.07,-3.85
5369,21482,149.8081017,-30.2840167,101.0,140.6,0.65,2.75,45.4,88.9,-1.04,-3.89
5370,21486,149.8080883,-30.2840283,98.9,137.6,0.66,2.74,44.5,88.4,-1.06,-3.85
5371,21490,149.808075,-30.28404,101.6,142.0,0.67,2.78,47.2,89.6,-1.05,-3.81
5372,21494,149.8080617,-30.28405,107.4,136.5,0.65,2.78,57.9,93.3,-1.05,-3.78
5373,21498,149.8080483,-30.2840617,106.6,130.3,0.65,2.76,55.9,98.2,-1.07,-3.84
5374,21502,149.8080333,-30.2840733,103.3,141.8,0.64,2.79,46.9,92.6,-1.08,-3.85
5375,21506,149.80802,-30.284085,103.4,137.1,0.65,2.75,48.9,91.2,-1.05,-3.85
5376,21510,149.808005,-30.2840967,103.1,140.2,0.66,2.74,46.0,90.8,-1.04,-3.82
5377,21514,149.80799,-30.2841083,103.3,139.1,0.66,2.8,48.8,90.2,-1.08,-3.83
5378,21518,149.8079767,-30.28412,103.1,135.1,0.64,2.77,53.1,92.3,-1.07,-3.91
5379,21522,149.8079617,-30.2841333,104.4,137.5,0.67,2.75,51.1,91.5,-1.06,-3.91
5380,21526,149.8079467,-30.284145,105.0,132.4,0.66,2.73,54.2,93.8,-1.05,-3.79
5381,21530,149.80793,-30.2841583,102.8,135.3,0.64,2.69,53.2,90.8,-1.02,-3.8
5382,21534,149.807915,-30.28417,102.0,127.8,0.65,2.66,55.1,92.8,-1.02,-3.85
5383,21538,149.8079,-30.2841833,99.9,133.2,0.64,2.6,48.5,88.7,-1.03,-3.85
5384,21542,149.8078833,-30.2841967,95.6,129.5,0.64,2.6,44.8,83.6,-1.03,-3.86
5385,21546,149.8078683,-30.2842083,92.0,130.9,0.64,2.56,38.9,80.5,-1.02,-3.87
5386,21550,149.8078517,-30.2842217,92.1,127.1,0.64,2.6,43.1,79.3,-1.02,-3.93
5387,21554,149.807835,-30.284235,91.2,125.4,0.64,2.58,42.6,80.5,-1.03,-3.88
5388,21558,149.80782,-30.2842483,90.4,124.7,0.64,2.55,41.3,80.6,-1.01,-3.84
5389,21562,149.8078033,-30.2842617,87.7,129.5,0.63,2.56,34.6,75.6,-1.0,-3.88
5390,21566,149.8077883,-30.284275,94.0,127.9,0.66,2.61,44.0,82.2,-1.04,-3.91
5391,21570,149.8077717,-30.2842867,93.8,123.2,0.63,2.59,45.8,86.0,-1.01,-3.84
5392,21574,149.8077567,-30.2843,92.7,129.8,0.64,2.59,42.0,85.1,-1.04,-3.83
5393,21578,149.8077417,-30.2843117,90.3,128.0,0.64,2.6,39.7,80.3,-1.03,-3.82
5394,21582,149.8077267,-30.284325,90.5,130.1,0.65,2.58,40.1,78.6,-1.02,-3.91
5395,21586,149.8077117,-30.2843367,90.5,127.3,0.66,2.58,41.1,79.5,-1.03,-3.88
5396,21590,149.807695,-30.28435,91.7,127.8,0.66,2.61,41.3,81.1,-1.02,-3.8
5397,21594,149.80768,-30.2843617,91.1,126.7,0.65,2.59,43.4,81.9,-1.01,-3.84
5398,21598,149.8076633,-30.284375,93.1,126.5,0.65,2.55,43.7,81.9,-1.02,-3.9
5399,21602,149.8076483,-30.2843883,90.9,127.1,0.64,2.54,41.2,79.1,-1.03,-3.87
5400,21606,149.8076317,-30.2844,91.2,125.8,0.64,2.54,44.6,79.8,-1.02,-3.88
5401,21610,149.8076167,-30.2844133,93.2,124.4,0.65,2.54,46.1,83.4,-1.03,-3.83
5402,21614,149.8076,-30.2844267,92.9,126.1,0.66,2.56,42.7,83.8,-1.03,-3.87
5403,21618,149.8075833,-30.28444,90.7,128.0,0.65,2.53,40.3,79.0,-1.03,-3.88
5404,21622,149.8075667,-30.2844533,93.3,130.2,0.65,2.56,41.8,81.2,-1.04,-3.9
5405,21626,149.80755,-30.2844667,95.6,130.5,0.65,2.55,45.7,84.4,-1.04,-3.91
5406,21630,149.807535,-30.28448,95.2,123.6,0.64,2.57,49.0,87.5,-1.04,-3.84
5407,21634,149.8075183,-30.2844933,92.9,128.7,0.66,2.6,42.9,84.3,-1.04,-3.86
5408,21638,149.8075017,-30.2845067,91.8,129.1,0.65,2.64,41.8,80.8,-1.06,-3.85
5409,21642,149.807485,-30.28452,91.4,128.2,0.66,2.61,40.7,82.3,-1.04,-3.88
5410,21646,149.8074683,-30.284535,91.8,131.7,0.67,2.66,39.5,80.4,-1.03,-3.8
5411,21650,149.8074533,-30.2845483,93.2,130.9,0.67,2.66,42.3,81.4,-1.04,-3.81
5412,21654,149.807435,-30.2845617,93.5,129.9,0.66,2.65,41.8,83.9,-1.04,-3.83
5413,21658,149.8074183,-30.284575,91.3,130.2,0.67,2.62,39.6,80.6,-1.01,-3.74
5414,21662,149.8074017,-30.2845883,93.2,132.7,0.67,2.62,40.8,79.6,-1.03,-3.84
5415,21666,149.807385,-30.2846017,95.6,127.5,0.66,2.67,45.7,85.0,-1.04,-3.82
5416,21670,149.8073667,-30.284615,96.3,131.4,0.66,2.65,47.3,85.5,-1.02,-3.87
5417,21674,149.8073517,-30.2846283,94.9,127.1,0.66,2.64,48.1,85.6,-1.02,-3.79
5418,21678,149.807335,-30.2846417,93.7,125.6,0.64,2.66,47.5,82.7,-1.04,-3.83
5419,21682,149.80732,-30.284655,93.4,129.4,0.65,2.67,42.6,83.6,-1.05,-3.88
5420,21686,149.8073033,-30.2846683,91.2,131.0,0.67,2.68,37.9,79.8,-1.04,-3.8
5421,21690,149.8072867,-30.2846817,88.2,129.5,0.68,2.74,35.3,76.6,-1.03,-3.81
5422,21694,149.8072717,-30.284695,87.7,129.3,0.7,2.73,35.2,76.3,-1.03,-3.82
5423,21698,149.807255,-30.2847083,90.7,133.9,0.71,2.77,36.6,77.9,-1.04,-3.83
5424,21702,149.8072383,-30.2847217,93.9,134.9,0.7,2.78,39.0,81.0,-1.05,-3.8
5425,21706,149.8072233,-30.284735,96.9,137.3,0.71,2.8,41.6,85.6,-1.05,-3.87
5426,21710,149.8072067,-30.2847483,96.2,131.1,0.69,2.81,44.4,87.4,-1.07,-3.75
5427,21714,149.8071917,-30.2847617,93.1,136.3,0.68,2.78,38.0,83.0,-1.04,-3.77
5428,21718,149.807175,-30.284775,91.7,133.8,0.69,2.75,37.8,78.6,-1.01,-3.84
5429,21722,149.80716,-30.2847867,92.1,132.6,0.7,2.75,39.2,78.1,-1.01,-3.8
5430,21726,149.807145,-30.2848,92.7,130.5,0.68,2.75,40.8,79.8,-1.03,-3.79
5431,21730,149.80713,-30.2848117,93.5,132.7,0.68,2.74,41.0,82.1,-1.04,-3.81
5432,21734,149.8071167,-30.2848233,90.6,128.8,0.68,2.72,39.3,79.6,-1.01,-3.8
5433,21738,149.8071017,-30.284835,88.7,131.2,0.67,2.71,36.4,76.3,-1.01,-3.76
5434,21742,149.80709,-30.284845,88.4,128.6,0.68,2.71,35.9,76.4,-1.0,-3.69
5435,21746,149.8070783,-30.284855,87.4,132.4,0.68,2.73,33.0,74.0,-1.0,-3.7
5436,21750,149.80707,-30.284865,89.3,130.2,0.67,2.76,36.9,75.8,-1.01,-3.62
5437,21754,149.8070633,-30.2848717,90.9,132.9,0.67,2.75,36.3,78.5,-0.99,-3.59
5438,21758,149.807055,-30.2848783,91.5,129.9,0.68,2.72,39.5,78.2,-0.99,-3.67
5439,21762,149.807045,-30.2848817,92.8,130.5,0.65,2.78,38.9,81.0,-0.99,-3.57
5440,21766,149.8070367,-30.2848817,94.1,135.8,0.66,2.83,37.3,81.5,-0.99,-3.55
