,Time,Lon,Lat,Reading1,Reading2,Reading3,Reading4,Reading5,Reading6,Reading7,Reading8,Anal_1_5
257,1031,150.6638917,-34.0222067,3.7,5.3,0.24,0.69,4.0,4.0,-0.62,-1.74,3.85
258,1035,150.6638867,-34.0222283,3.8,5.4,0.25,0.72,3.9,4.4,-0.65,-1.82,3.85
259,1039,150.6638817,-34.0222533,3.5,5.8,0.35,0.83,4.4,4.0,-0.71,-1.76,3.95
260,1043,150.663875,-34.0222817,3.6,5.7,0.36,0.83,4.0,4.1,-0.72,-1.77,3.8
261,1047,150.6638683,-34.02231,3.8,5.9,0.74,1.25,5.1,4.7,-1.08,-1.83,4.45
262,1051,150.66386,-34.0223417,4.7,6.2,0.66,1.46,4.6,4.6,-1.0,-1.85,4.65
263,1055,150.6638517,-34.0223733,5.0,7.0,0.36,0.99,4.7,4.3,-0.84,-2.09,4.85
264,1059,150.6638433,-34.02241,4.9,7.7,0.37,1.0,5.3,5.3,-0.92,-2.12,5.1
265,1063,150.6638333,-34.0224467,5.5,8.7,0.31,1.02,6.0,5.5,-1.04,-2.2,5.75
266,1067,150.6638217,-34.0224867,5.6,9.0,0.35,1.09,5.6,4.8,-1.06,-2.16,5.6
267,1071,150.6638117,-34.0225283,5.6,10.3,0.34,1.09,5.3,5.3,-1.05,-2.18,5.45
268,1075,150.6638,-34.02257,6.7,11.8,0.37,1.2,5.7,5.4,-1.09,-2.14,6.2
269,1079,150.6637883,-34.022615,6.5,13.2,0.46,1.35,6.0,4.4,-1.07,-1.94,6.25
270,1083,150.6637783,-34.0226583,6.5,14.4,0.51,1.39,5.5,4.0,-1.08,-1.89,6.0
271,1087,150.6637667,-34.0227033,7.1,14.8,0.53,1.55,5.4,3.1,-1.11,-1.91,6.25
272,1091,150.6637567,-34.0227483,7.5,16.0,0.55,1.39,4.5,2.9,-0.95,-1.76,6.0
273,1095,150.663745,-34.0227917,8.2,15.9,0.48,1.27,4.6,2.8,-0.92,-1.79,6.4
274,1099,150.663735,-34.0228383,7.3,15.3,0.47,1.26,4.6,3.4,-0.92,-1.7,5.95
275,1103,150.663725,-34.0228817,6.7,14.8,0.51,1.26,3.9,2.9,-0.89,-1.6,5.3
276,1107,150.6637183,-34.0229183,6.1,14.4,0.59,1.31,4.0,3.0,-0.87,-1.61,5.05
277,1111,150.6637117,-34.02295,6.2,13.8,0.62,1.37,5.0,3.9,-0.95,-1.71,5.6
278,1115,150.663705,-34.0229767,5.8,12.3,0.73,1.51,5.9,4.3,-1.05,-1.78,5.85
279,1119,150.6636967,-34.0230033,5.4,11.6,0.82,1.66,7.1,5.5,-1.13,-1.88,6.25
280,1123,150.6636933,-34.0230317,6.1,11.4,0.7,1.84,8.1,5.5,-1.37,-2.01,7.1
281,1127,150.6636867,-34.0230617,6.1,9.1,0.48,1.72,8.9,5.8,-1.49,-2.22,7.5
282,1131,150.66368,-34.02309,5.5,6.2,0.56,1.8,11.6,8.0,-1.63,-2.35,8.55
283,1135,150.6636733,-34.02312,3.2,5.8,0.69,2.13,10.6,6.7,-1.8,-2.38,6.9
284,1139,150.6636633,-34.0231517,2.2,4.5,0.79,2.39,11.4,6.4,-1.99,-2.54,6.8
285,1143,150.6636533,-34.023185,2.4,4.2,0.82,2.68,13.1,6.7,-2.32,-2.77,7.75
286,1147,150.6636417,-34.0232217,2.4,4.3,0.72,2.82,13.4,6.7,-2.52,-3.06,7.9
287,1151,150.6636317,-34.02326,3.7,4.6,0.61,3.09,15.8,8.0,-2.89,-3.51,9.75
288,1155,150.6636217,-34.0233,5.8,5.7,0.42,3.2,17.9,10.2,-3.17,-4.13,11.85
289,1159,150.66361,-34.02334,6.5,7.5,0.45,3.29,18.8,10.9,-3.4,-4.5,12.65
290,1163,150.6636,-34.0233833,6.5,5.5,0.36,3.52,21.5,12.3,-3.9,-5.34,14.0
291,1167,150.6635883,-34.023425,6.5,5.2,0.31,3.73,23.0,12.3,-4.29,-5.93,14.75
292,1171,150.663575,-34.0234667,7.8,6.0,0.15,3.63,24.3,13.0,-4.56,-6.65,16.05
293,1175,150.6635617,-34.0235083,7.5,6.1,0.21,3.81,24.7,13.7,-4.71,-6.78,16.1
294,1179,150.66355,-34.0235517,7.7,6.1,0.07,3.6,24.8,13.7,-4.66,-6.76,16.25
295,1183,150.6635367,-34.0235933,7.7,5.8,-0.04,3.21,23.0,12.9,-4.37,-6.68,15.35
296,1187,150.6635233,-34.0236367,8.1,5.8,-0.21,2.68,21.3,12.5,-4.02,-6.91,14.7
297,1191,150.6635083,-34.0236783,8.8,6.5,-0.29,2.23,20.0,12.9,-3.77,-7.17,14.4
298,1195,150.663495,-34.02372,9.9,7.8,-0.33,1.79,19.1,14.0,-3.57,-7.29,14.5
299,1199,150.6634817,-34.0237633,10.9,8.3,-0.34,1.81,20.5,14.9,-3.71,-7.61,15.7
300,1203,150.66347,-34.023805,11.6,8.5,-0.42,1.84,21.1,15.6,-3.82,-8.0,16.35
301,1207,150.66346,-34.0238467,12.0,8.7,-0.42,1.91,21.9,16.0,-3.9,-7.98,16.95
302,1211,150.66345,-34.02389,11.7,8.3,-0.34,1.85,20.7,15.0,-3.66,-7.51,16.2
303,1215,150.66344,-34.0239333,9.1,7.8,-0.16,1.79,18.9,13.8,-3.44,-6.93,14.0
304,1219,150.6634283,-34.0239783,8.3,6.8,-0.08,1.72,16.8,12.0,-3.2,-6.34,12.55
305,1223,150.6634183,-34.0240233,8.1,6.5,-0.1,1.86,17.0,11.5,-3.24,-6.29,12.55
306,1227,150.6634083,-34.0240667,7.4,6.1,-0.09,1.79,17.3,11.4,-3.23,-6.35,12.35
307,1231,150.6633983,-34.0241117,7.9,6.1,-0.17,1.9,18.1,12.2,-3.43,-6.75,13.0
308,1235,150.6633867,-34.024155,9.3,7.1,-0.3,1.7,19.0,13.2,-3.41,-7.04,14.15
309,1239,150.6633767,-34.0242,-71.6,-67.5,-2.27,-8.94,195.4,5.6,5.31,-6.76,61.9
310,1243,150.663365,-34.024245,10.1,8.4,-0.48,1.61,19.6,15.0,-3.69,-7.65,14.85
311,1247,150.6633533,-34.0242917,10.4,7.7,-0.44,1.72,20.5,14.1,-3.82,-7.94,15.45
312,1251,150.66334,-34.0243367,11.6,9.3,-0.66,1.67,21.6,15.4,-4.03,-8.53,16.6
313,1255,150.6633283,-34.0243817,11.9,9.2,-0.69,1.5,21.0,15.5,-3.95,-8.55,16.45
314,1259,150.6633167,-34.0244283,11.8,9.5,-0.61,1.44,20.0,15.0,-3.8,-8.42,15.9
315,1263,150.663305,-34.024475,10.7,9.3,-0.54,1.42,19.5,14.2,-3.77,-8.17,15.1
316,1267,150.6632917,-34.0245217,10.9,9.1,-0.57,1.68,20.9,14.6,-4.08,-8.35,15.9
317,1271,150.6632817,-34.0245667,10.3,8.3,-0.42,2.01,21.8,14.6,-4.25,-8.29,16.05
318,1275,150.6632683,-34.0246133,9.4,6.9,-0.33,2.68,24.9,15.0,-4.88,-8.82,17.15
319,1279,150.6632567,-34.0246567,8.1,6.7,-0.22,2.99,24.8,14.6,-5.12,-8.93,16.45
320,1283,150.663245,-34.0247,9.1,7.5,-0.2,3.05,25.7,15.1,-5.23,-8.91,17.4
321,1287,150.6632333,-34.02474,9.6,7.7,-0.23,3.13,26.1,15.2,-5.34,-8.8,17.85
322,1291,150.6632233,-34.02478,8.1,7.3,0.0,3.52,25.7,14.5,-5.33,-8.35,16.9
323,1295,150.663215,-34.0248183,7.2,6.3,0.18,4.01,26.1,14.1,-5.39,-7.96,16.65
324,1299,150.6632083,-34.024855,5.9,5.1,0.24,3.97,24.3,12.7,-5.07,-7.39,15.1
325,1303,150.6632,-34.0248883,5.6,4.1,0.15,3.68,23.0,11.6,-4.82,-7.12,14.3
326,1307,150.6631917,-34.0249233,5.9,4.2,0.15,3.62,23.7,12.0,-4.87,-7.37,14.8
327,1311,150.6631817,-34.0249583,6.0,4.4,0.11,3.76,24.7,12.5,-5.15,-7.86,15.35
328,1315,150.6631717,-34.024995,6.4,4.6,0.09,3.79,26.0,14.0,-5.48,-8.57,16.2
329,1319,150.6631633,-34.0250317,7.5,5.1,-0.05,3.74,26.8,14.4,-5.67,-8.96,17.15
330,1323,150.6631533,-34.02507,8.1,5.8,-0.25,3.56,26.2,13.9,-5.61,-8.97,17.15
331,1327,150.6631417,-34.0251083,7.5,6.5,-0.08,3.12,22.7,13.0,-4.79,-7.93,15.1
332,1331,150.66313,-34.0251483,5.7,8.2,0.27,2.38,17.9,11.0,-3.66,-6.22,11.8
333,1335,150.66312,-34.0251883,5.6,9.9,0.53,2.06,15.9,11.1,-3.04,-5.16,10.75
334,1339,150.66311,-34.02523,7.2,12.1,0.47,1.62,14.3,11.8,-2.62,-4.72,10.75
335,1343,150.6631017,-34.0252717,7.8,12.8,0.51,1.54,14.3,12.4,-2.54,-4.59,11.05
336,1347,150.6630917,-34.025315,7.5,12.3,0.48,1.74,15.0,12.1,-2.78,-4.7,11.25
337,1351,150.6630783,-34.0253567,6.8,10.9,0.42,1.86,14.4,10.6,-2.89,-4.84,10.6
338,1355,150.663065,-34.0254,7.2,11.4,0.46,1.53,13.4,10.6,-2.52,-4.55,10.3
339,1359,150.6630517,-34.0254433,6.8,12.7,0.51,1.3,12.4,10.6,-2.27,-4.25,9.6
340,1363,150.6630417,-34.0254867,7.3,11.8,0.4,1.49,14.0,11.1,-2.69,-4.83,10.65
341,1367,150.6630317,-34.02553,8.6,10.1,0.12,2.02,18.1,12.4,-3.61,-6.3,13.35
342,1371,150.6630217,-34.0255717,7.8,8.9,0.21,2.46,19.3,12.3,-3.96,-6.35,13.55
343,1375,150.6630117,-34.0256133,7.4,8.5,0.3,2.8,19.8,11.7,-4.06,-6.13,13.6
344,1379,150.6630033,-34.0256517,6.8,8.7,0.43,2.8,19.1,11.4,-3.8,-5.59,12.95
345,1383,150.6629967,-34.0256867,6.1,9.1,0.57,2.61,17.9,11.5,-3.46,-5.05,12.0
346,1387,150.6629883,-34.02572,5.5,9.2,0.65,2.59,16.6,10.9,-3.21,-4.55,11.05
347,1391,150.6629817,-34.025745,5.5,9.6,0.66,2.46,15.7,10.2,-2.99,-4.05,10.6
348,1395,150.6629783,-34.0257617,5.6,9.6,0.58,2.31,14.9,9.3,-2.86,-3.8,10.25
349,1399,150.6629767,-34.0257683,5.1,10.1,0.6,2.28,14.0,8.8,-2.72,-3.62,9.55
350,1403,150.6629767,-34.0257683,4.8,10.1,0.64,2.21,13.4,8.3,-2.6,-3.44,9.1
351,1407,150.6629767,-34.0257683,5.1,9.8,0.64,2.21,13.4,8.4,-2.59,-3.44,9.25
352,1411,150.662975,-34.02577,5.3,10.2,0.64,2.18,13.4,8.7,-2.59,-3.48,9.35
353,1415,150.6629733,-34.0257817,5.2,9.9,0.63,2.13,13.0,8.3,-2.54,-3.41,9.1
354,1419,150.66297,-34.025795,5.1,9.8,0.61,2.01,12.6,8.1,-2.43,-3.34,8.85
355,1423,150.662965,-34.0258133,5.2,10.2,0.63,1.91,12.3,8.3,-2.38,-3.26,8.75
356,1427,150.66296,-34.0258333,4.5,9.3,0.72,1.98,12.1,8.1,-2.31,-3.07,8.3
357,1431,150.6629533,-34.0258583,4.8,9.5,0.63,1.98,11.6,7.7,-2.28,-3.17,8.2
358,1435,150.6629467,-34.0258867,5.3,9.0,0.6,1.91,11.5,7.8,-2.22,-3.14,8.4
359,1439,150.66294,-34.0259167,5.0,9.4,0.57,1.85,11.2,7.5,-2.16,-3.05,8.1
360,1443,150.6629317,-34.02595,5.4,8.7,0.52,1.83,11.2,7.2,-2.15,-3.05,8.3
361,1447,150.6629217,-34.025985,5.9,8.9,0.39,1.65,11.1,7.2,-2.13,-3.27,8.5
362,1451,150.6629133,-34.02602,5.7,8.4,0.36,1.7,11.7,8.0,-2.24,-3.45,8.7
363,1455,150.662905,-34.0260583,4.9,7.9,0.46,2.01,12.1,7.4,-2.39,-3.39,8.5
364,1459,150.662895,-34.026095,4.2,6.5,0.46,2.12,11.8,7.0,-2.41,-3.33,8.0
365,1463,150.6628867,-34.0261333,4.3,6.9,0.37,2.09,11.8,7.4,-2.41,-3.43,8.05
366,1467,150.6628767,-34.0261717,3.3,6.2,0.34,1.9,11.0,6.7,-2.28,-3.33,7.15
367,1471,150.6628667,-34.02621,4.2,6.1,0.34,1.94,11.1,6.8,-2.25,-3.29,7.65
368,1475,150.6628583,-34.02625,4.6,6.2,0.36,1.91,11.3,6.8,-2.22,-3.33,7.95
369,1479,150.66285,-34.0262883,4.7,6.6,0.32,1.82,10.9,7.1,-2.16,-3.34,7.8
370,1483,150.6628417,-34.0263267,5.0,6.2,0.25,1.66,11.1,6.9,-2.24,-3.61,8.05
371,1487,150.6628333,-34.0263617,5.6,6.1,0.15,1.71,12.1,8.0,-2.4,-3.91,8.85
372,1491,150.6628283,-34.0263933,6.5,6.6,0.05,1.65,12.0,8.0,-2.42,-4.03,9.25
373,1495,150.6628217,-34.0264217,6.4,6.4,0.02,1.74,12.2,7.9,-2.58,-4.26,9.3
374,1499,150.6628167,-34.0264433,6.0,6.0,0.01,1.78,12.3,7.8,-2.59,-4.36,9.15
375,1503,150.66281,-34.026465,6.1,6.1,0.05,1.75,12.4,7.9,-2.63,-4.37,9.25
376,1507,150.6628033,-34.0264867,5.6,5.7,0.03,1.78,12.0,7.4,-2.65,-4.38,8.8
377,1511,150.6627967,-34.0265083,5.6,5.2,0.0,1.75,11.9,7.2,-2.63,-4.43,8.75
378,1515,150.6627917,-34.02653,5.6,5.0,-0.03,1.73,12.1,7.0,-2.66,-4.49,8.85
379,1519,150.6627867,-34.0265517,4.7,4.6,0.05,1.77,11.7,6.7,-2.62,-4.33,8.2
380,1523,150.6627783,-34.0265717,4.7,4.1,0.03,1.85,11.5,6.3,-2.65,-4.3,8.1
381,1527,150.6627633,-34.026585,1.7,3.7,0.14,1.91,10.3,5.7,-2.55,-4.12,6.0
382,1531,150.6627433,-34.02659,4.0,4.1,0.12,1.93,11.0,6.0,-2.6,-4.18,7.5
383,1535,150.662725,-34.0265833,3.8,4.3,0.26,2.09,11.3,6.0,-2.67,-4.08,7.55
384,1539,150.662715,-34.02657,4.5,4.7,0.23,2.2,11.5,5.6,-2.71,-4.1,8.0
385,1543,150.6627133,-34.0265533,4.5,4.6,0.17,2.28,11.8,5.8,-2.79,-4.23,8.15
386,1547,150.6627167,-34.0265367,4.1,4.0,0.23,2.29,12.1,5.9,-2.77,-4.18,8.1
387,1551,150.6627217,-34.0265183,3.4,4.1,0.31,2.32,12.2,6.0,-2.83,-4.12,7.8
388,1555,150.6627267,-34.0264983,3.4,3.5,0.33,2.37,13.3,6.4,-2.93,-4.13,8.35
389,1559,150.6627317,-34.0264783,3.3,3.7,0.32,2.36,13.1,6.6,-2.9,-4.17,8.2
390,1563,150.6627367,-34.0264583,3.5,3.9,0.25,2.2,12.6,6.8,-2.86,-4.27,8.05
391,1567,150.6627417,-34.0264367,3.4,4.0,0.27,2.16,12.7,7.1,-2.83,-4.24,8.05
392,1571,150.6627467,-34.0264133,4.6,4.4,0.18,2.13,13.4,7.7,-2.88,-4.38,9.0
393,1575,150.6627533,-34.0263917,3.9,4.5,0.24,2.15,13.1,7.2,-2.86,-4.35,8.5
394,1579,150.6627583,-34.02637,4.2,4.5,0.32,2.23,13.4,7.1,-2.87,-4.3,8.8
