,Time,Lon,Lat,Reading1,Reading2,Reading3,Reading4,Reading5,Reading6,Reading7,Reading8,Anal_1_5
250,2443,150.662505,-34.0260717,3.4,5.7,0.37,1.97,9.9,5.8,-2.13,-2.92,6.65
251,2447,150.6625117,-34.02605,3.5,5.3,0.39,2.09,10.2,5.6,-2.2,-2.98,6.85
252,2451,150.6625167,-34.0260283,3.7,6.3,0.37,2.13,10.4,6.4,-2.26,-3.06,7.05
253,2455,150.6625217,-34.0260067,4.4,5.9,0.35,2.08,10.7,6.5,-2.22,-2.99,7.55
254,2459,150.6625267,-34.025985,4.9,6.8,0.33,2.0,11.1,7.0,-2.19,-3.1,8.0
255,2463,150.6625317,-34.025965,5.0,7.2,0.36,2.04,11.4,7.9,-2.26,-3.15,8.2
256,2467,150.6625383,-34.0259433,4.4,7.4,0.41,2.12,12.1,7.8,-2.33,-3.13,8.25
257,2471,150.662545,-34.0259233,4.8,7.4,0.39,2.15,12.2,8.0,-2.38,-3.19,8.5
258,2475,150.6625483,-34.025905,4.5,7.2,0.44,2.18,12.7,7.5,-2.44,-3.23,8.6
259,2479,150.6625467,-34.0258867,5.1,7.9,0.45,2.23,13.1,8.1,-2.55,-3.3,9.1
260,2483,150.662535,-34.0258733,5.1,7.5,0.49,2.26,12.9,7.7,-2.55,-3.22,9.0
261,2487,150.662515,-34.0258683,5.6,8.0,0.49,2.3,12.6,7.4,-2.56,-3.27,9.1
262,2491,150.662495,-34.0258717,5.6,8.2,0.54,2.34,12.8,8.1,-2.54,-3.24,9.2
263,2495,150.66248,-34.0258833,6.6,8.9,0.53,2.31,15.1,9.4,-2.56,-3.22,10.85
264,2499,150.6624683,-34.0258967,8.8,9.2,0.4,2.27,17.4,9.9,-2.66,-3.5,13.1
265,2503,150.6624633,-34.0259133,5.2,9.0,0.55,2.3,12.8,8.5,-2.5,-3.28,9.0
266,2507,150.6624583,-34.02593,5.7,9.1,0.52,2.21,12.8,8.5,-2.49,-3.28,9.25
267,2511,150.6624533,-34.0259483,5.7,8.6,0.45,2.14,13.2,8.4,-2.54,-3.38,9.45
268,2515,150.6624483,-34.025965,5.9,8.1,0.43,2.19,12.9,8.3,-2.49,-3.29,9.4
269,2519,150.662445,-34.0259833,5.3,7.8,0.43,2.1,12.4,7.8,-2.38,-3.26,8.85
270,2523,150.6624417,-34.0260017,5.2,7.9,0.37,2.05,12.3,7.7,-2.35,-3.24,8.75
271,2527,150.6624367,-34.02602,4.9,7.3,0.36,2.03,11.9,7.6,-2.3,-3.18,8.4
272,2531,150.6624333,-34.02604,5.0,7.5,0.38,2.04,11.7,7.5,-2.27,-3.16,8.35
273,2535,150.66243,-34.02606,5.4,7.1,0.28,1.91,11.4,7.3,-2.22,-3.19,8.4
274,2539,150.662425,-34.0260783,5.1,7.1,0.33,1.96,11.1,7.2,-2.24,-3.19,8.1
275,2543,150.6624217,-34.0260983,4.0,6.4,0.45,2.2,11.1,6.8,-2.32,-3.11,7.55
276,2547,150.6624183,-34.0261183,3.7,5.9,0.48,2.2,10.6,6.1,-2.23,-2.96,7.15
277,2551,150.662415,-34.02614,3.8,5.4,0.39,2.08,10.5,6.3,-2.18,-2.98,7.15
278,2555,150.6624117,-34.02616,3.9,5.7,0.34,2.03,10.4,6.0,-2.2,-3.03,7.15
279,2559,150.6624067,-34.0261817,4.2,6.1,0.32,1.99,10.2,5.8,-2.16,-2.99,7.2
280,2563,150.6624017,-34.0262033,4.0,5.6,0.32,1.93,9.9,5.7,-2.13,-2.94,6.95
281,2567,150.6623967,-34.026225,3.7,6.0,0.35,1.99,10.2,5.6,-2.23,-2.99,6.95
282,2571,150.6623917,-34.026245,3.8,5.3,0.4,2.09,10.6,6.1,-2.29,-3.01,7.2
283,2575,150.662385,-34.0262683,3.9,5.1,0.38,2.06,11.1,6.3,-2.32,-3.12,7.5
284,2579,150.6623783,-34.02629,3.4,5.0,0.38,2.09,11.4,6.3,-2.39,-3.21,7.4
285,2583,150.6623733,-34.0263117,3.9,5.2,0.37,2.15,11.9,6.7,-2.49,-3.35,7.9
286,2587,150.6623667,-34.026335,4.0,5.3,0.35,2.22,12.6,6.9,-2.62,-3.58,8.3
287,2591,150.66236,-34.0263567,3.7,5.3,0.3,2.26,13.3,6.7,-2.73,-3.71,8.5
288,2595,150.662355,-34.0263783,3.4,4.9,0.26,2.35,13.5,7.0,-2.84,-3.86,8.45
289,2599,150.6623483,-34.0263983,4.1,4.9,0.3,2.41,13.8,7.2,-2.92,-4.01,8.95
290,2603,150.6623433,-34.0264217,3.4,4.8,0.37,2.51,13.9,6.7,-2.98,-4.0,8.65
291,2607,150.6623383,-34.0264433,3.2,4.6,0.39,2.61,14.2,7.0,-3.01,-3.95,8.7
292,2611,150.662335,-34.0264633,2.9,4.3,0.38,2.57,13.8,6.7,-2.94,-3.91,8.35
293,2615,150.66233,-34.0264833,3.2,4.3,0.34,2.55,13.2,6.5,-2.96,-3.95,8.2
294,2619,150.6623217,-34.0265,3.2,4.9,0.39,2.52,13.1,6.6,-2.95,-3.89,8.15
295,2623,150.662305,-34.0265083,2.8,4.4,0.34,2.44,13.4,6.4,-2.94,-3.99,8.1
296,2627,150.6622883,-34.0265067,0.9,4.1,0.43,2.51,11.9,5.3,-2.85,-3.7,6.4
297,2631,150.662275,-34.0264983,2.9,4.6,0.41,2.54,11.0,5.7,-2.77,-3.81,6.95
298,2635,150.6622683,-34.026485,4.9,5.4,0.32,2.54,11.3,5.4,-2.75,-3.77,8.1
299,2639,150.6622683,-34.0264683,4.9,5.0,0.32,2.48,11.0,5.1,-2.68,-3.92,7.95
300,2643,150.6622733,-34.0264517,4.3,5.0,0.36,2.44,10.8,5.7,-2.66,-3.73,7.55
301,2647,150.66228,-34.026435,4.3,4.9,0.3,2.43,11.4,6.1,-2.74,-3.8,7.85
302,2651,150.6622867,-34.0264167,3.9,4.7,0.29,2.42,12.7,6.5,-2.9,-3.99,8.3
303,2655,150.6622917,-34.0263967,3.9,4.7,0.28,2.54,13.6,7.2,-3.07,-4.12,8.75
304,2659,150.6622983,-34.0263767,2.9,3.8,0.36,2.65,14.2,7.0,-3.12,-4.05,8.55
305,2663,150.662305,-34.0263567,2.4,3.7,0.42,2.71,14.3,6.8,-3.12,-3.94,8.35
306,2667,150.6623117,-34.026335,-4.3,3.1,0.48,2.76,15.0,6.6,-3.26,-4.18,5.35
307,2671,150.6623183,-34.026315,-0.5,2.6,0.51,2.84,15.8,6.1,-3.19,-3.96,7.65
308,2675,150.662325,-34.026295,3.8,4.3,0.39,2.64,15.0,7.3,-3.07,-4.04,9.4
309,2679,150.66233,-34.0262733,4.1,4.8,0.38,2.51,14.9,8.0,-2.94,-3.96,9.5
310,2683,150.6623367,-34.0262533,3.8,4.7,0.41,2.48,14.9,7.9,-2.9,-3.86,9.35
311,2687,150.6623433,-34.0262333,3.5,4.4,0.46,2.51,14.7,7.6,-2.87,-3.81,9.1
312,2691,150.6623483,-34.0262117,3.3,4.9,0.48,2.46,13.8,6.9,-2.73,-3.61,8.55
313,2695,150.662355,-34.0261917,1.0,4.4,0.28,2.16,13.6,6.2,-2.51,-3.52,7.3
314,2699,150.6623617,-34.02617,3.6,4.7,0.39,2.08,12.1,6.4,-2.47,-3.39,7.85
315,2703,150.6623667,-34.02615,3.3,4.8,0.37,1.99,11.6,6.0,-2.38,-3.36,7.45
316,2707,150.6623733,-34.0261283,3.9,5.0,0.36,1.96,11.1,6.6,-2.31,-3.28,7.5
317,2711,150.66238,-34.0261083,3.5,5.3,0.36,1.93,10.7,6.2,-2.25,-3.19,7.1
318,2715,150.6623867,-34.0260867,3.7,5.5,0.38,1.91,10.6,6.2,-2.18,-3.09,7.15
319,2719,150.6623917,-34.0260667,1.1,4.8,0.42,1.98,11.4,5.9,-2.16,-3.04,6.25
320,2723,150.6623983,-34.026045,3.9,5.2,0.37,1.98,10.6,6.4,-2.16,-3.03,7.25
321,2727,150.662405,-34.0260267,3.7,5.3,0.34,1.9,10.2,6.2,-2.12,-3.03,6.95
322,2731,150.66241,-34.026005,4.2,6.1,0.39,2.01,10.6,6.6,-2.2,-3.01,7.4
323,2735,150.662415,-34.0259867,4.7,6.3,0.31,2.08,11.8,6.8,-2.28,-3.17,8.25
324,2739,150.66242,-34.0259683,5.1,6.8,0.33,1.98,11.4,7.6,-2.18,-3.1,8.25
325,2743,150.6624267,-34.02595,5.1,7.3,0.31,1.94,11.7,7.7,-2.21,-3.23,8.4
326,2747,150.6624333,-34.0259317,5.4,7.2,0.34,1.93,12.1,8.3,-2.24,-3.16,8.75
327,2751,150.66244,-34.0259133,5.6,7.4,0.35,1.97,12.4,8.1,-2.3,-3.22,9.0
328,2755,150.662445,-34.0258967,6.1,7.3,0.4,2.0,12.9,8.8,-2.32,-3.18,9.5
329,2759,150.66245,-34.0258817,5.7,7.6,0.42,2.05,13.1,8.3,-2.36,-3.22,9.4
330,2763,150.66245,-34.0258667,5.9,8.1,0.47,2.08,13.2,8.7,-2.41,-3.15,9.55
331,2767,150.6624417,-34.0258533,6.7,8.4,0.47,2.1,13.5,8.9,-2.49,-3.23,10.1
332,2771,150.6624283,-34.025845,6.8,9.1,0.5,2.18,13.6,9.3,-2.45,-3.18,10.2
333,2775,150.66241,-34.0258433,7.5,9.7,0.45,2.2,13.9,9.8,-2.48,-3.17,10.7
334,2779,150.6623933,-34.0258483,7.8,10.3,0.53,2.32,14.0,10.0,-2.44,-3.16,10.9
335,2783,150.66238,-34.0258583,8.6,10.8,0.52,2.34,14.4,10.5,-2.43,-3.07,11.5
336,2787,150.6623717,-34.0258717,8.8,10.8,0.43,2.23,14.6,10.9,-2.49,-3.27,11.7
337,2791,150.662365,-34.0258867,8.1,10.8,0.48,2.23,14.0,10.6,-2.41,-3.14,11.05
338,2795,150.6623617,-34.0259033,8.0,10.9,0.46,2.18,14.1,10.3,-2.48,-3.21,11.05
339,2799,150.6623567,-34.02592,7.4,10.5,0.47,2.08,13.7,9.2,-2.44,-3.17,10.55
340,2803,150.6623533,-34.0259383,7.0,9.7,0.48,2.13,13.9,10.1,-2.46,-3.18,10.45
341,2807,150.6623483,-34.025955,6.3,9.3,0.51,2.15,13.5,9.1,-2.41,-3.14,9.9
342,2811,150.6623433,-34.0259733,6.4,8.5,0.44,2.13,13.4,8.8,-2.38,-3.14,9.9
343,2815,150.66234,-34.0259933,5.9,8.1,0.46,2.13,13.1,8.8,-2.34,-3.13,9.5
344,2819,150.662335,-34.0260117,5.7,7.9,0.44,2.12,12.6,8.3,-2.33,-3.12,9.15
345,2823,150.66233,-34.02603,5.3,7.6,0.41,2.04,12.4,8.2,-2.3,-3.17,8.85
346,2827,150.6623233,-34.02605,5.8,7.1,0.37,2.02,12.3,8.4,-2.3,-3.2,9.05
347,2831,150.6623167,-34.02607,5.4,6.8,0.37,2.0,11.9,7.7,-2.27,-3.18,8.65
348,2835,150.6623117,-34.02609,5.1,7.0,0.38,1.95,11.7,7.3,-2.25,-3.15,8.4
349,2839,150.662305,-34.0261117,4.5,6.3,0.35,1.91,11.3,6.7,-2.22,-3.18,7.9
350,2843,150.6623,-34.0261317,4.8,6.2,0.34,1.83,11.5,6.9,-2.21,-3.24,8.15
351,2847,150.662295,-34.0261533,4.3,5.7,0.33,1.74,11.4,7.2,-2.22,-3.34,7.85
352,2851,150.6622883,-34.026175,4.3,5.3,0.37,1.81,11.6,7.0,-2.29,-3.37,7.95
353,2855,150.6622833,-34.0261983,3.8,5.2,0.37,1.86,12.2,7.2,-2.38,-3.5,8.0
354,2859,150.662275,-34.02622,4.1,5.1,0.38,1.97,12.4,6.8,-2.5,-3.63,8.25
355,2863,150.66227,-34.0262417,3.4,4.8,0.43,2.13,13.6,7.0,-2.64,-3.69,8.5
356,2867,150.6622633,-34.026265,3.2,4.7,0.44,2.3,14.3,7.6,-2.82,-3.85,8.75
357,2871,150.6622567,-34.0262867,3.1,4.4,0.46,2.57,15.0,7.6,-3.02,-3.95,9.05
358,2875,150.6622517,-34.0263083,3.0,4.2,0.5,2.68,15.0,6.7,-3.08,-3.96,9.0
359,2879,150.662245,-34.02633,2.6,4.5,0.5,2.76,15.7,7.4,-3.15,-4.02,9.15
360,2883,150.66224,-34.0263517,3.1,4.4,0.54,2.81,15.8,7.8,-3.18,-4.02,9.45
361,2887,150.662235,-34.0263717,2.4,4.3,0.55,2.84,15.5,7.3,-3.22,-4.07,8.95
362,2891,150.66223,-34.02639,2.6,4.4,0.51,2.8,15.7,6.8,-3.3,-4.19,9.15
363,2895,150.6622233,-34.0264083,2.8,3.9,0.5,2.84,15.3,6.8,-3.28,-4.1,9.05
364,2899,150.6622117,-34.02642,2.8,3.7,0.48,2.81,14.8,6.3,-3.19,-4.06,8.8
365,2903,150.6621933,-34.0264233,2.8,3.6,0.42,2.77,14.7,6.4,-3.21,-4.0,8.75
366,2907,150.66218,-34.0264183,3.6,4.0,0.36,2.8,14.1,6.2,-3.17,-4.08,8.85
367,2911,150.66217,-34.0264083,4.0,4.2,0.42,2.86,13.3,6.0,-3.1,-3.92,8.65
368,2915,150.6621667,-34.0263933,4.4,4.9,0.4,2.95,13.0,5.6,-3.06,-3.93,8.7
369,2919,150.6621667,-34.0263783,4.3,5.3,0.4,2.95,12.9,5.9,-3.03,-4.0,8.6
370,2923,150.66217,-34.0263617,4.4,4.8,0.32,2.81,13.6,6.1,-3.04,-4.08,9.0
371,2927,150.662175,-34.0263417,3.9,4.7,0.3,2.63,13.8,6.5,-3.09,-4.17,8.85
372,2931,150.66218,-34.0263217,3.8,3.8,0.27,2.64,14.8,7.0,-3.22,-4.2,9.3
373,2935,150.662185,-34.0263017,2.7,3.8,0.37,2.71,15.2,6.7,-3.29,-4.18,8.95
374,2939,150.6621917,-34.02628,2.5,3.9,0.43,2.78,15.7,6.7,-3.35,-4.23,9.1
375,2943,150.6621967,-34.0262583,2.4,3.6,0.45,2.79,15.8,7.1,-3.3,-4.21,9.1
376,2947,150.6622033,-34.0262367,3.2,4.0,0.43,2.76,15.8,7.6,-3.25,-4.15,9.5
377,2951,150.66221,-34.0262133,2.9,4.2,0.47,2.79,16.2,7.8,-3.25,-4.13,9.55
378,2955,150.6622167,-34.0261917,2.9,4.1,0.47,2.78,15.9,8.0,-3.19,-4.09,9.4
379,2959,150.662225,-34.02617,2.8,3.7,0.41,2.71,15.5,7.1,-3.11,-4.0,9.15
380,2963,150.6622317,-34.0261467,3.3,4.0,0.36,2.55,14.8,7.1,-3.0,-3.98,9.05
381,2967,150.6622383,-34.0261233,3.6,4.1,0.32,2.45,14.4,7.5,-2.89,-3.91,9.0
382,2971,150.662245,-34.0261,4.1,4.4,0.3,2.27,13.2,7.2,-2.65,-3.81,8.65
383,2975,150.6622533,-34.0260783,4.5,4.9,0.28,2.05,13.2,7.3,-2.56,-3.78,8.85
384,2979,150.66226,-34.026055,4.9,5.3,0.28,1.94,12.9,7.5,-2.46,-3.65,8.9
385,2983,150.6622683,-34.0260333,5.2,5.3,0.28,1.82,12.4,7.8,-2.33,-3.56,8.8
386,2987,150.662275,-34.02601,4.7,5.7,0.32,1.86,11.8,7.7,-2.32,-3.41,8.25
387,2991,150.6622817,-34.0259867,5.1,6.2,0.37,1.95,11.9,7.1,-2.31,-3.23,8.5
388,2995,150.6622883,-34.025965,5.5,7.1,0.39,1.91,12.7,8.2,-2.26,-3.14,9.1
389,2999,150.662295,-34.0259417,6.3,7.4,0.41,1.94,14.1,9.9,-2.29,-3.17,10.2
390,3003,150.6623017,-34.02592,6.4,8.1,0.45,2.11,14.2,10.1,-2.34,-3.21,10.3
391,3007,150.6623083,-34.0258967,5.9,8.0,0.52,2.16,14.2,9.4,-2.33,-3.04,10.05
392,3011,150.6623133,-34.0258767,6.5,8.3,0.49,2.19,14.3,10.1,-2.38,-3.03,10.4
393,3015,150.66232,-34.0258567,6.9,8.5,0.51,2.22,14.2,9.9,-2.44,-3.09,10.55
394,3019,150.662325,-34.0258383,6.6,9.6,0.52,2.22,14.2,10.3,-2.46,-3.08,10.4
395,3023,150.6623267,-34.0258217,6.9,9.3,0.47,2.14,14.4,10.0,-2.5,-3.17,10.65
396,3027,150.6623217,-34.0258067,7.5,9.9,0.47,2.18,14.5,10.4,-2.55,-3.25,11.0
397,3031,150.6623083,-34.0257967,8.5,11.0,0.51,2.32,15.3,10.7,-2.61,-3.29,11.9
398,3035,150.6622917,-34.0257933,9.1,11.5,0.55,2.29,16.4,11.8,-2.57,-3.35,12.75
399,3039,150.662275,-34.0257967,10.4,12.4,0.54,2.26,17.0,13.2,-2.61,-3.42,13.7
400,3043,150.6622617,-34.0258067,10.5,13.0,0.61,2.34,17.0,13.7,-2.64,-3.39,13.75
401,3047,150.6622533,-34.0258183,10.9,13.1,0.58,2.36,17.2,13.7,-2.66,-3.42,14.05
402,3051,150.6622467,-34.0258333,10.9,13.4,0.55,2.3,17.1,13.7,-2.64,-3.44,14.0
403,3055,150.6622417,-34.0258467,10.1,12.9,0.63,2.28,16.8,12.7,-2.55,-3.27,13.45
404,3059,150.6622383,-34.0258617,10.1,11.9,0.52,2.23,16.8,13.0,-2.53,-3.21,13.45
405,3063,150.6622333,-34.0258767,9.4,11.7,0.54,2.21,16.4,12.6,-2.55,-3.22,12.9
406,3067,150.66223,-34.0258917,8.4,11.1,0.63,2.3,16.2,12.1,-2.53,-3.13,12.3
407,3071,150.6622267,-34.0259067,8.2,10.3,0.67,2.36,16.0,11.7,-2.5,-2.98,12.1
408,3075,150.6622217,-34.0259217,8.2,10.5,0.67,2.35,15.9,11.5,-2.44,-2.92,12.05
409,3079,150.6622167,-34.0259367,8.0,10.0,0.61,2.3,15.7,11.3,-2.4,-2.96,11.85
410,3083,150.6622117,-34.0259517,7.4,9.7,0.6,2.29,15.2,11.1,-2.41,-2.97,11.3
411,3087,150.6622083,-34.0259667,7.3,9.0,0.55,2.22,14.9,10.5,-2.41,-3.06,11.1
412,3091,150.662205,-34.0259833,6.5,8.3,0.49,2.2,14.5,9.7,-2.43,-3.15,10.5
413,3095,150.6622017,-34.026,6.2,7.6,0.46,2.22,14.2,9.1,-2.46,-3.17,10.2
414,3099,150.6621983,-34.0260167,5.9,7.0,0.41,2.11,13.6,8.9,-2.43,-3.28,9.75
415,3103,150.662195,-34.026035,5.6,7.5,0.42,2.03,13.2,8.3,-2.43,-3.31,9.4
416,3107,150.6621917,-34.0260517,5.5,7.0,0.38,1.99,12.9,7.8,-2.39,-3.37,9.2
417,3111,150.6621883,-34.02607,5.1,6.4,0.39,1.94,12.4,7.7,-2.38,-3.4,8.75
418,3115,150.6621833,-34.0260883,4.1,6.1,0.37,1.9,12.2,6.9,-2.34,-3.38,8.15
419,3119,150.66218,-34.0261067,4.5,5.7,0.35,1.82,12.4,7.4,-2.33,-3.47,8.45
420,3123,150.6621767,-34.026125,4.6,5.3,0.36,1.86,12.7,7.5,-2.37,-3.51,8.65
421,3127,150.6621733,-34.0261433,4.5,5.5,0.32,1.91,13.2,7.7,-2.48,-3.65,8.85
422,3131,150.6621683,-34.0261617,4.6,4.9,0.28,2.1,13.8,7.8,-2.67,-3.83,9.2
423,3135,150.662165,-34.0261817,4.1,4.3,0.26,2.22,13.9,7.5,-2.77,-3.93,9.0
424,3139,150.66216,-34.0262,3.9,4.0,0.28,2.35,14.5,7.2,-2.92,-4.03,9.2
425,3143,150.662155,-34.0262183,3.4,4.2,0.3,2.54,14.8,7.1,-3.04,-4.07,9.1
426,3147,150.66215,-34.0262383,3.1,3.8,0.33,2.56,15.0,7.3,-3.07,-4.2,9.05
427,3151,150.6621467,-34.0262567,3.1,4.1,0.35,2.62,15.8,7.3,-3.15,-4.23,9.45
428,3155,150.6621417,-34.026275,3.0,4.0,0.4,2.64,15.9,7.5,-3.18,-4.2,9.45
429,3159,150.6621383,-34.0262933,3.4,3.9,0.36,2.64,15.7,7.9,-3.21,-4.23,9.55
430,3163,150.6621317,-34.02631,3.4,4.3,0.39,2.64,16.0,7.7,-3.26,-4.33,9.7
431,3167,150.6621167,-34.0263183,3.2,4.3,0.4,2.71,16.1,7.9,-3.3,-4.37,9.65
432,3171,150.6621,-34.02632,3.4,3.8,0.44,2.8,15.8,7.8,-3.31,-4.36,9.6
433,3175,150.662085,-34.0263133,3.5,4.4,0.46,2.95,15.2,6.8,-3.3,-4.25,9.35
434,3179,150.6620767,-34.0263,4.2,5.1,0.42,2.99,14.7,6.6,-3.28,-4.27,9.45
435,3183,150.6620733,-34.026285,3.8,4.8,0.54,3.05,14.3,6.3,-3.18,-4.11,9.05
436,3187,150.662075,-34.02627,4.2,4.3,0.42,3.0,15.4,6.7,-3.28,-4.23,9.8
437,3191,150.66208,-34.0262533,4.0,4.0,0.38,2.86,15.2,6.6,-3.32,-4.33,9.6
438,3195,150.662085,-34.0262367,3.1,4.0,0.46,2.85,15.3,6.9,-3.28,-4.21,9.2
439,3199,150.66209,-34.0262183,2.8,4.0,0.48,2.79,15.6,6.6,-3.28,-4.23,9.2
440,3203,150.662095,-34.0262,3.3,4.1,0.39,2.8,16.0,7.4,-3.33,-4.24,9.65
441,3207,150.6621,-34.0261817,3.5,3.9,0.34,2.71,16.0,7.4,-3.32,-4.29,9.75
442,3211,150.662105,-34.0261633,3.8,4.1,0.29,2.6,16.1,7.4,-3.31,-4.32,9.95
443,3215,150.66211,-34.026145,3.9,4.0,0.25,2.61,15.8,7.6,-3.23,-4.27,9.85
444,3219,150.662115,-34.026125,3.8,3.8,0.2,2.47,15.2,7.4,-3.11,-4.22,9.5
445,3223,150.66212,-34.026105,4.2,4.2,0.23,2.44,15.2,7.7,-3.03,-4.15,9.7
446,3227,150.662125,-34.026085,4.1,4.6,0.24,2.36,14.6,7.4,-2.9,-4.07,9.35
447,3231,150.66213,-34.026065,4.4,4.5,0.23,2.16,14.4,8.0,-2.8,-4.07,9.4
448,3235,150.6621367,-34.026045,4.9,5.1,0.22,2.08,14.7,8.0,-2.74,-3.97,9.8
449,3239,150.6621433,-34.026025,4.7,5.0,0.25,1.92,14.0,8.4,-2.57,-3.89,9.35
450,3243,150.6621483,-34.026005,5.3,5.5,0.24,1.81,13.8,8.4,-2.51,-3.77,9.55
451,3247,150.662155,-34.0259833,5.3,6.0,0.26,1.77,13.0,8.0,-2.4,-3.68,9.15
452,3251,150.66216,-34.0259633,5.4,6.2,0.28,1.8,13.2,8.2,-2.44,-3.59,9.3
453,3255,150.6621667,-34.0259433,6.1,6.1,0.26,1.89,14.1,8.8,-2.46,-3.56,10.1
454,3259,150.6621717,-34.0259233,6.5,6.9,0.3,1.84,14.3,9.2,-2.42,-3.47,10.4
455,3263,150.662175,-34.0259033,7.2,7.7,0.35,1.91,14.5,9.4,-2.4,-3.34,10.85
456,3267,150.66218,-34.0258817,7.8,7.9,0.36,1.9,15.1,10.5,-2.36,-3.24,11.45
457,3271,150.6621833,-34.0258617,7.6,8.3,0.37,1.93,15.2,11.0,-2.34,-3.12,11.4
458,3275,150.66219,-34.0258433,7.6,9.0,0.46,1.99,15.5,11.0,-2.37,-3.02,11.55
459,3279,150.6621933,-34.0258267,8.2,9.6,0.52,2.12,16.0,11.9,-2.43,-3.04,12.1
460,3283,150.662195,-34.0258117,8.5,10.1,0.47,2.1,16.2,12.2,-2.46,-3.03,12.35
461,3287,150.66219,-34.0257983,8.6,10.6,0.45,2.07,16.3,12.2,-2.48,-3.06,12.45
462,3291,150.6621783,-34.02579,9.3,11.2,0.48,2.14,16.6,12.2,-2.54,-3.14,12.95
463,3295,150.6621617,-34.0257867,7.1,10.6,0.61,2.25,15.7,11.9,-2.48,-3.05,11.4
464,3299,150.662145,-34.02579,4.7,10.0,0.43,2.37,14.8,10.9,-2.59,-3.15,9.75
465,3303,150.6621317,-34.0257983,8.1,9.8,0.47,2.02,15.1,10.9,-2.49,-3.49,11.6
466,3307,150.6621233,-34.0258117,8.4,11.0,0.41,2.22,14.5,11.0,-2.61,-3.28,11.45
467,3311,150.6621167,-34.025825,8.4,10.9,0.45,2.29,14.8,10.5,-2.58,-3.28,11.6
468,3315,150.6621133,-34.02584,8.3,10.2,0.49,2.3,15.9,10.7,-2.56,-3.32,12.1
469,3319,150.6621083,-34.0258567,8.6,9.7,0.56,2.22,16.6,11.5,-2.53,-3.21,12.6
470,3323,150.662105,-34.0258733,8.9,9.5,0.5,2.26,16.4,12.1,-2.56,-3.14,12.65
471,3327,150.6621017,-34.02589,8.2,9.4,0.48,2.23,15.9,11.5,-2.5,-3.11,12.05
472,3331,150.6620983,-34.0259067,8.1,8.9,0.39,2.12,15.5,11.1,-2.47,-3.1,11.8
473,3335,150.662095,-34.025925,7.7,8.5,0.4,2.03,15.1,10.5,-2.41,-3.13,11.4
474,3339,150.66209,-34.0259417,7.2,8.2,0.36,1.94,15.0,10.5,-2.39,-3.18,11.1
475,3343,150.662085,-34.02596,7.3,8.0,0.32,1.89,15.0,10.2,-2.4,-3.3,11.15
476,3347,150.6620817,-34.0259783,7.7,8.2,0.3,1.87,15.2,10.3,-2.44,-3.41,11.45
477,3351,150.6620767,-34.0259967,7.5,7.3,0.3,1.89,15.4,10.1,-2.49,-3.48,11.45
478,3355,150.6620717,-34.026015,6.7,7.2,0.25,1.94,15.4,9.8,-2.52,-3.53,11.05
479,3359,150.6620683,-34.0260333,6.7,7.4,0.3,1.89,14.8,9.3,-2.49,-3.56,10.75
480,3363,150.662065,-34.0260517,5.9,6.7,0.32,1.85,14.5,8.8,-2.49,-3.57,10.2
481,3367,150.66206,-34.0260717,5.0,6.6,0.32,1.87,14.2,8.6,-2.56,-3.7,9.6
482,3371,150.662055,-34.0260917,5.1,5.5,0.28,1.94,14.8,8.4,-2.63,-3.83,9.95
483,3375,150.66205,-34.0261117,5.3,5.8,0.29,1.99,15.1,9.1,-2.71,-3.88,10.2
484,3379,150.662045,-34.0261333,5.1,5.5,0.27,2.16,15.6,8.8,-2.85,-4.04,10.35
485,3383,150.6620417,-34.0261533,4.7,5.1,0.3,2.34,15.5,8.3,-2.98,-4.11,10.1
486,3387,150.6620367,-34.0261733,4.4,4.7,0.3,2.44,15.6,8.0,-3.09,-4.11,10.0
487,3391,150.6620333,-34.0261933,4.2,4.7,0.33,2.59,15.8,8.0,-3.19,-4.16,10.0
488,3395,150.66203,-34.0262117,3.7,3.9,0.37,2.66,15.7,7.8,-3.21,-4.19,9.7
489,3399,150.6620183,-34.0262283,3.4,4.2,0.4,2.67,15.6,7.5,-3.27,-4.2,9.5
490,3403,150.6620017,-34.0262367,3.7,4.0,0.4,2.77,16.0,7.7,-3.35,-4.26,9.85
491,3407,150.6619817,-34.0262333,3.5,4.1,0.42,2.87,15.9,7.3,-3.37,-4.28,9.7
492,3411,150.6619683,-34.02622,3.8,4.5,0.45,3.0,15.7,6.9,-3.4,-4.22,9.75
493,3415,150.6619633,-34.026205,3.5,4.7,0.46,3.09,15.4,7.1,-3.38,-4.21,9.45
494,3419,150.6619633,-34.0261867,3.3,4.5,0.46,3.08,15.3,6.6,-3.37,-4.2,9.3
495,3423,150.6619667,-34.0261683,2.9,4.1,0.49,2.97,15.7,6.5,-3.36,-4.22,9.3
496,3427,150.6619717,-34.02615,2.7,4.5,0.5,2.89,15.9,6.9,-3.35,-4.09,9.3
497,3431,150.6619767,-34.02613,2.9,4.4,0.44,2.8,15.8,7.3,-3.3,-4.12,9.35
498,3435,150.6619817,-34.0261117,3.6,4.7,0.42,2.74,15.7,7.8,-3.22,-4.14,9.65
499,3439,150.6619867,-34.0260917,3.9,5.1,0.37,2.55,15.6,8.0,-3.11,-4.17,9.75
500,3443,150.6619917,-34.0260717,3.4,5.0,0.24,2.34,15.6,8.0,-3.02,-4.18,9.5
501,3447,150.6619967,-34.0260517,3.9,4.9,0.17,2.2,15.1,8.1,-2.92,-4.19,9.5
