,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
812,3251,150.66216,-34.0259633,5.4,6.2,0.28,1.8,13.2,8.2,-2.44,-3.59
813,3255,150.6621667,-34.0259433,6.1,6.1,0.26,1.89,14.1,8.8,-2.46,-3.56
814,3259,150.6621717,-34.0259233,6.5,6.9,0.3,1.84,14.3,9.2,-2.42,-3.47
815,3263,150.662175,-34.0259033,7.2,7.7,0.35,1.91,14.5,9.4,-2.4,-3.34
816,3267,150.66218,-34.0258817,7.8,7.9,0.36,1.9,15.1,10.5,-2.36,-3.24
817,3271,150.6621833,-34.0258617,7.6,8.3,0.37,1.93,15.2,11.0,-2.34,-3.12
818,3275,150.66219,-34.0258433,7.6,9.0,0.46,1.99,15.5,11.0,-2.37,-3.02
819,3279,150.6621933,-34.0258267,8.2,9.6,0.52,2.12,16.0,11.9,-2.43,-3.04
820,3283,150.662195,-34.0258117,8.5,10.1,0.47,2.1,16.2,12.2,-2.46,-3.03
821,3287,150.66219,-34.0257983,8.6,10.6,0.45,2.07,16.3,12.2,-2.48,-3.06
822,3291,150.6621783,-34.02579,9.3,11.2,0.48,2.14,16.6,12.2,-2.54,-3.14
823,3295,150.6621617,-34.0257867,7.1,10.6,0.61,2.25,15.7,11.9,-2.48,-3.05
824,3299,150.662145,-34.02579,4.7,10.0,0.43,2.37,14.8,10.9,-2.59,-3.15
825,3303,150.6621317,-34.0257983,8.1,9.8,0.47,2.02,15.1,10.9,-2.49,-3.49
826,3307,150.6621233,-34.0258117,8.4,11.0,0.41,2.22,14.5,11.0,-2.61,-3.28
827,3311,150.6621167,-34.025825,8.4,10.9,0.45,2.29,14.8,10.5,-2.58,-3.28
828,3315,150.6621133,-34.02584,8.3,10.2,0.49,2.3,15.9,10.7,-2.56,-3.32
829,3319,150.6621083,-34.0258567,8.6,9.7,0.56,2.22,16.6,11.5,-2.53,-3.21
830,3323,150.662105,-34.0258733,8.9,9.5,0.5,2.26,16.4,12.1,-2.56,-3.14
831,3327,150.6621017,-34.02589,8.2,9.4,0.48,2.23,15.9,11.5,-2.5,-3.11
832,3331,150.6620983,-34.0259067,8.1,8.9,0.39,2.12,15.5,11.1,-2.47,-3.1
833,3335,150.662095,-34.025925,7.7,8.5,0.4,2.03,15.1,10.5,-2.41,-3.13
834,3339,150.66209,-34.0259417,7.2,8.2,0.36,1.94,15.0,10.5,-2.39,-3.18
835,3343,150.662085,-34.02596,7.3,8.0,0.32,1.89,15.0,10.2,-2.4,-3.3
836,3347,150.6620817,-34.0259783,7.7,8.2,0.3,1.87,15.2,10.3,-2.44,-3.41
837,3351,150.6620767,-34.0259967,7.5,7.3,0.3,1.89,15.4,10.1,-2.49,-3.48
838,3355,150.6620717,-34.026015,6.7,7.2,0.25,1.94,15.4,9.8,-2.52,-3.53
839,3359,150.6620683,-34.0260333,6.7,7.4,0.3,1.89,14.8,9.3,-2.49,-3.56
840,3363,150.662065,-34.0260517,5.9,6.7,0.32,1.85,14.5,8.8,-2.49,-3.57
841,3367,150.66206,-34.0260717,5.0,6.6,0.32,1.87,14.2,8.6,-2.56,-3.7
842,3371,150.662055,-34.0260917,5.1,5.5,0.28,1.94,14.8,8.4,-2.63,-3.83
843,3375,150.66205,-34.0261117,5.3,5.8,0.29,1.99,15.1,9.1,-2.71,-3.88
844,3379,150.662045,-34.0261333,5.1,5.5,0.27,2.16,15.6,8.8,-2.85,-4.04
845,3383,150.6620417,-34.0261533,4.7,5.1,0.3,2.34,15.5,8.3,-2.98,-4.11
846,3387,150.6620367,-34.0261733,4.4,4.7,0.3,2.44,15.6,8.0,-3.09,-4.11
847,3391,150.6620333,-34.0261933,4.2,4.7,0.33,2.59,15.8,8.0,-3.19,-4.16
848,3395,150.66203,-34.0262117,3.7,3.9,0.37,2.66,15.7,7.8,-3.21,-4.19
849,3399,150.6620183,-34.0262283,3.4,4.2,0.4,2.67,15.6,7.5,-3.27,-4.2
850,3403,150.6620017,-34.0262367,3.7,4.0,0.4,2.77,16.0,7.7,-3.35,-4.26
851,3407,150.6619817,-34.0262333,3.5,4.1,0.42,2.87,15.9,7.3,-3.37,-4.28
852,3411,150.6619683,-34.02622,3.8,4.5,0.45,3.0,15.7,6.9,-3.4,-4.22
853,3415,150.6619633,-34.026205,3.5,4.7,0.46,3.09,15.4,7.1,-3.38,-4.21
854,3419,150.6619633,-34.0261867,3.3,4.5,0.46,3.08,15.3,6.6,-3.37,-4.2
855,3423,150.6619667,-34.0261683,2.9,4.1,0.49,2.97,15.7,6.5,-3.36,-4.22
856,3427,150.6619717,-34.02615,2.7,4.5,0.5,2.89,15.9,6.9,-3.35,-4.09
857,3431,150.6619767,-34.02613,2.9,4.4,0.44,2.8,15.8,7.3,-3.3,-4.12
858,3435,150.6619817,-34.0261117,3.6,4.7,0.42,2.74,15.7,7.8,-3.22,-4.14
859,3439,150.6619867,-34.0260917,3.9,5.1,0.37,2.55,15.6,8.0,-3.11,-4.17
860,3443,150.6619917,-34.0260717,3.4,5.0,0.24,2.34,15.6,8.0,-3.02,-4.18
861,3447,150.6619967,-34.0260517,3.9,4.9,0.17,2.2,15.1,8.1,-2.92,-4.19
862,3451,150.6620017,-34.0260317,4.7,5.4,0.29,2.21,14.8,8.1,-2.84,-4.06
863,3455,150.662005,-34.0260117,5.2,5.9,0.28,2.19,15.0,8.4,-2.82,-4.03
864,3459,150.66201,-34.02599,5.8,5.9,0.27,2.16,15.0,8.6,-2.69,-3.9
865,3463,150.662015,-34.02597,5.6,5.9,0.23,2.0,14.2,8.5,-2.57,-3.77
866,3467,150.66202,-34.0259517,5.2,6.1,0.26,1.95,13.8,8.3,-2.52,-3.71
867,3471,150.662025,-34.0259367,5.3,6.4,0.32,1.91,13.8,8.7,-2.46,-3.65
868,3475,150.6620283,-34.0259217,5.2,6.2,0.34,1.95,14.2,8.9,-2.49,-3.58
869,3479,150.6620333,-34.0259033,6.0,6.8,0.38,1.98,14.8,9.4,-2.45,-3.42
870,3483,150.662035,-34.0258867,6.8,7.1,0.36,1.9,15.0,10.5,-2.41,-3.41
871,3487,150.66204,-34.0258683,6.0,7.4,0.42,1.99,14.5,10.2,-2.39,-3.36
872,3491,150.6620433,-34.02585,5.8,8.2,0.52,2.05,14.2,9.3,-2.33,-3.11
873,3495,150.662045,-34.0258317,6.4,7.3,0.48,1.98,15.0,10.3,-2.38,-3.2
874,3499,150.6620483,-34.025815,5.9,7.6,0.54,2.1,15.0,10.0,-2.42,-3.07
875,3503,150.6620533,-34.0257983,5.7,7.8,0.64,2.22,14.9,9.1,-2.45,-3.07
876,3507,150.6620633,-34.025785,5.6,7.7,0.65,2.39,15.6,10.1,-2.56,-3.06
877,3511,150.66207,-34.02578,4.6,7.8,0.76,2.49,15.4,9.5,-2.46,-2.89
878,3515,150.6620733,-34.0257783,5.7,8.1,0.72,2.45,15.7,9.9,-2.5,-2.98
879,3519,150.6620733,-34.0257783,5.9,7.9,0.7,2.48,15.7,9.9,-2.51,-2.93
880,3523,150.6620733,-34.0257783,6.1,7.6,0.69,2.47,15.6,9.9,-2.51,-2.96
881,3527,150.6620733,-34.0257783,5.8,7.6,0.69,2.49,15.7,9.8,-2.5,-2.97
882,3531,150.6620733,-34.0257783,6.0,7.9,0.69,2.46,15.6,10.0,-2.5,-2.95
883,3535,150.6620733,-34.0257783,6.1,7.7,0.69,2.44,15.7,9.9,-2.5,-2.97
884,3539,150.6620733,-34.0257783,6.0,7.8,0.69,2.43,15.7,9.6,-2.49,-2.9
885,3543,150.6620733,-34.0257783,5.9,7.3,0.68,2.47,15.6,9.8,-2.48,-2.93
886,3547,150.6620733,-34.0257783,5.8,8.0,0.69,2.48,15.7,9.6,-2.48,-2.9
887,3551,150.6620733,-34.0257783,5.6,7.8,0.69,2.45,15.8,9.8,-2.49,-2.95
888,3555,150.6620733,-34.0257783,5.9,7.7,0.69,2.45,15.7,10.0,-2.48,-2.87
